ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_pct_of_daily_market_volume,position_value_pct_dollar_adv,liquidation_participation_rate,estimated_days_to_liquidate,estimated_full_trading_days
CXW,12690,18.53,235145.7,905888.1,17580234.1415,0.014008352687268992,1.4008352687268992,0.01337557270895009,0.1,0.1400835268726899,1
CYD,943,45.38,42793.340000000004,176309.85,7560735.8235,0.005348538382852688,0.5348538382852688,0.005659943820149267,0.1,0.053485383828526877,1
CYRX,-1049,9.51,-9975.99,345288.9,3618251.6870000004,0.0030380356854796085,0.30380356854796087,0.0027571299243340885,0.1,0.030380356854796085,1
CYTK,1136,63.19,71783.84,1796424.1,114407549.48774998,0.0006323673791728802,0.06323673791728801,0.0006274397128634081,0.1,0.006323673791728802,1
CZR,-3481,20.7,-72056.7,4935003.6,115616347.76149997,0.0007053692929423598,0.07053692929423598,0.0006232397182156514,0.1,0.007053692929423597,1
D,7820,60.17,470529.4,6024244.3,358677407.13549995,0.0012980881270037471,0.1298088127003747,0.0013118456603045672,0.1,0.012980881270037471,1
DAKT,-2935,23.15,-67945.25,355465.0,7603409.902,0.008256790401305333,0.8256790401305333,0.008936155077227613,0.1,0.08256790401305332,1
DAL,-1182,65.89,-77881.98,8210366.95,568619944.0105001,0.00014396433280000962,0.014396433280000962,0.00013696666960130727,0.1,0.001439643328000096,1
DAN,16,28.9,462.4,1877340.85,52774504.232,8.522693148662908e-06,0.0008522693148662908,8.761806609632197e-06,0.1,8.522693148662908e-05,1
DAR,-206,45.66,-9405.96,2451569.4,100627991.61700001,8.402780684079349e-05,0.008402780684079349,9.347259990838337e-05,0.1,0.0008402780684079349,1
DASH,-8,204.62,-1636.96,3952054.25,843782158.767,2.024263710448813e-06,0.00020242637104488128,1.940026798376554e-06,0.1,2.0242637104488127e-05,1
DAVE,1,163.69,163.69,537292.55,105117108.66049999,1.8611834465227554e-06,0.00018611834465227553,1.5572155863673411e-06,0.1,1.8611834465227554e-05,1
DBI,-18030,6.34,-114310.2,848988.5,6212747.6615,0.021237036779650137,2.123703677965014,0.018399298704560783,0.1,0.21237036779650137,1
DBX,1691,25.48,43086.68,3477966.45,92186087.65050001,0.00048620365501225575,0.048620365501225574,0.00046738809616644254,0.1,0.004862036550122557,1
DCI,-3926,101.94,-400216.44,679021.6,66893285.202,0.005781848471388833,0.5781848471388833,0.00598290902878297,0.1,0.057818484713888334,1
DCO,2922,113.35,331208.7,152782.15,16758665.445000002,0.019125270851339637,1.9125270851339637,0.019763429318819484,0.1,0.19125270851339637,1
DCOM,-221,34.02,-7518.420000000001,348733.0,11089911.2205,0.0006337226474122036,0.06337226474122036,0.0006779513244526249,0.1,0.0063372264741220355,1
DD,2145,131.7601,282625.4145,1627001.8,211509639.22017998,0.0013183759231243629,0.13183759231243627,0.001336229476547823,0.1,0.013183759231243628,1
DDOG,-1060,129.32,-137079.19999999998,5925366.45,765249471.091,0.00017889188946280276,0.017889188946280277,0.00017913008133748734,0.1,0.0017889188946280275,1
DDS,-176,607.56,-106930.56,140902.75,91710831.002,0.001249088467045533,0.12490884670455331,0.0011659534520810097,0.1,0.01249088467045533,1
DE,89,528.0,46992.0,1370088.6,692241910.6959999,6.495930263196117e-05,0.006495930263196117,6.788378350676991e-05,0.1,0.0006495930263196117,1
DEA,-3405,23.39,-79642.95,459470.85,10398752.1055,0.007410698633003596,0.7410698633003596,0.007658894951239012,0.1,0.07410698633003596,1
DECK,847,119.34,101080.98,3225984.9,338390378.43050003,0.0002625554756936401,0.02625554756936401,0.0002987111526894681,0.1,0.002625554756936401,1
DEI,-515,10.56,-5438.400000000001,2769046.7,30265995.213500004,0.0001859845845142301,0.018598458451423012,0.00017968680565885465,0.1,0.001859845845142301,1
DELL,4880,114.44,558467.2,7476787.5,883654659.8115,0.000652686732102524,0.0652686732102524,0.0006319971199146185,0.1,0.00652686732102524,1
DFH,-155,18.39,-2850.4500000000003,443806.05,8270737.9215,0.00034925166071981216,0.03492516607198121,0.0003446427667101119,0.1,0.0034925166071981214,1
DFIN,-10,51.75,-517.5,204653.3,10661129.2875,4.886312607712654e-05,0.004886312607712654,4.854082396381407e-05,0.1,0.0004886312607712654,1
DG,891,143.43,127796.13,3363601.55,490101796.96099997,0.0002648946335513492,0.02648946335513492,0.000260754257161333,0.1,0.0026489463355134917,1
DGICA,79,18.67,1474.93,113403.25,2172103.143,0.0006966290648636614,0.06966290648636614,0.0006790331318994827,0.1,0.006966290648636613,1
DGII,-34,43.07,-1464.38,272631.0,11785946.636499997,0.0001247106895400743,0.01247106895400743,0.0001242479747417954,0.1,0.001247106895400743,1
DGX,-3646,187.03,-681911.38,1001655.65,182965598.184,0.003639973477911296,0.3639973477911296,0.003726992324066481,0.1,0.03639973477911296,1
DHC,-9465,5.81,-54991.649999999994,1815051.4,10173603.9105,0.005214728354249362,0.5214728354249362,0.005405326419602799,0.1,0.052147283542493615,1
DHI,-2527,148.84,-376118.68,3750829.45,571215956.5400001,0.0006737176493055423,0.06737176493055423,0.0006584526844772443,0.1,0.006737176493055422,1
DHR,-1592,218.89,-348472.88,3934223.2,915583434.291,0.0004046542148396664,0.04046542148396664,0.0003806019931649886,0.1,0.004046542148396664,1
DHT,2968,14.33,42531.44,2591272.9,34547688.335,0.0011453830277775839,0.1145383027777584,0.0012310936577748306,0.1,0.011453830277775839,1
DIN,-439,34.39,-15097.210000000001,420082.35,15168440.024,0.0010450331940868262,0.10450331940868261,0.0009953040639718194,0.1,0.01045033194086826,1
DINO,5165,51.99,268528.35000000003,2556685.85,127200568.1585,0.0020201934469187915,0.20201934469187915,0.0021110625045746385,0.1,0.020201934469187912,1
DIOD,1217,59.19,72034.23,309262.25,17487466.892,0.003935171525137646,0.3935171525137646,0.004119191787173792,0.1,0.039351715251376464,1
DIS,959,112.8,108175.2,10149838.2,1142165897.0310001,9.448426478364946e-05,0.009448426478364946,9.471058475935564e-05,0.1,0.0009448426478364945,1
DK,1631,29.51,48130.810000000005,1501496.95,43460273.927,0.001086249292747481,0.10862492927474811,0.0011074667886549698,0.1,0.01086249292747481,1
DKNG,-1001,27.51,-27537.510000000002,13909986.3,449363984.412,7.196268769869313e-05,0.007196268769869313,6.128107938163597e-05,0.1,0.0007196268769869312,1
DKS,1000,202.0,202000.0,1161146.0,243774230.77400002,0.0008612181413879047,0.08612181413879047,0.0008286355754610979,0.1,0.008612181413879047,1
DLB,4179,64.19,268250.01,833028.65,52587486.76699999,0.005016634181789546,0.5016634181789545,0.005101023579783125,0.1,0.050166341817895456,1
DLR,-1194,165.95,-198144.3,2037456.75,325121508.79700005,0.0005860247094815632,0.05860247094815632,0.0006094469133499183,0.1,0.005860247094815632,1
DLTR,83,117.59,9759.970000000001,3265440.1,423527091.49250007,2.54177070955918e-05,0.00254177070955918,2.3044499858571227e-05,0.1,0.00025417707095591797,1
DLX,24,26.4,633.5999999999999,531214.95,13027209.774,4.517945136897974e-05,0.004517945136897974,4.863666210891553e-05,0.1,0.00045179451368979734,1
DNLI,4166,21.74,90568.84,1765591.75,33577695.471999995,0.0023595488594687873,0.23595488594687875,0.00269729172079496,0.1,0.023595488594687873,1
DNOW,-5525,15.19,-83924.75,2535858.5,36019422.208500005,0.002178749326904478,0.2178749326904478,0.0023299860146061726,0.1,0.02178749326904478,1
DOC,-14346,17.24,-247325.03999999998,9698145.1,166863897.03199998,0.0014792519447868438,0.14792519447868438,0.0014821962353700137,0.1,0.014792519447868437,1
DOCN,-735,55.25,-40608.75,2824619.7,156617473.7595,0.00026021202075451075,0.026021202075451076,0.00025928620239628133,0.1,0.0026021202075451073,1
DOCS,-2032,37.47,-76139.04,2677054.55,111832628.83000001,0.0007590431804985072,0.07590431804985072,0.000680830280004784,0.1,0.0075904318049850724,1
DOCU,7217,52.54,379181.18,3862795.85,231766107.182,0.0018683358583394978,0.1868335858339498,0.001636051037014824,0.1,0.01868335858339498,1
DOMO,-34,5.87,-199.58,1263040.2,8440111.067,2.691917486078432e-05,0.002691917486078432,2.3646608251440917e-05,0.1,0.0002691917486078432,1
DORM,319,124.2,39619.8,183977.0,23101117.058250003,0.0017339123912228159,0.17339123912228158,0.001715059921132721,0.1,0.01733912391222816,1
DOV,-3026,201.49,-609708.74,1307555.45,266514672.35799998,0.002314242199059321,0.2314242199059321,0.002287711721855971,0.1,0.023142421990593208,1
DOW,6541,27.55,180204.55000000002,12569046.45,340130850.3635,0.0005204054282097112,0.05204054282097112,0.0005298094830486981,0.1,0.005204054282097112,1
DOX,-408,81.94,-33431.52,924064.95,76329082.27499999,0.0004415274056222996,0.04415274056222996,0.00043799190300169245,0.1,0.004415274056222996,1
DPZ,-325,410.33,-133357.25,703538.8,285996754.49600005,0.00046195035725108547,0.046195035725108545,0.00046628938232187223,0.1,0.004619503572510854,1
DRH,81,9.18,743.5799999999999,2757080.15,25605960.741000004,2.9378906521814394e-05,0.0029378906521814394,2.903933218992198e-05,0.1,0.0002937890652181439,1
DRI,-1275,199.35,-254171.25,1721303.95,349611627.64900005,0.0007407175240607564,0.07407175240607564,0.0007270102876989565,0.1,0.007407175240607564,1
DRS,-2124,41.06,-87211.44,1325760.9,53565250.30850001,0.0016020988399944515,0.16020988399944516,0.001628134648820279,0.1,0.016020988399944515,1
DRVN,-17763,15.55,-276214.65,891263.2,13845462.312,0.01993013960410348,1.9930139604103478,0.01994983221041323,0.1,0.19930139604103478,1
DSGR,6150,28.39,174598.5,68444.25,1992049.8885,0.0898541513713716,8.98541513713716,0.08764765431224791,0.1,0.8985415137137159,1
DT,6653,38.09,253412.77000000002,4573993.8,185147902.249,0.0014545275509555786,0.14545275509555786,0.001368704516344952,0.1,0.014545275509555786,1
DTE,16,134.38,2150.08,1651576.3,220779092.7235,9.68771470019278e-06,0.0009687714700192779,9.73860329561515e-06,0.1,9.687714700192779e-05,1
DTM,509,126.02,64144.18,723850.65,87312058.7805,0.0007031837299586593,0.07031837299586594,0.0007346543065861799,0.1,0.0070318372995865925,1
DUK,-4265,121.35,-517557.75,3970184.3,471100296.71500003,0.00107425743434631,0.10742574343463099,0.001098614782476151,0.1,0.010742574343463098,1
DUOL,-261,134.06,-34989.66,2095026.8,329918199.01500005,0.00012458074522006115,0.012458074522006115,0.00010605556196798094,0.1,0.0012458074522006114,1
DV,-13676,10.82,-147974.32,2055049.45,22342166.8215,0.006654827697698467,0.6654827697698467,0.006623096192156413,0.1,0.06654827697698466,1
DVA,574,109.34,62761.16,926489.65,100209204.755,0.0006195428087081167,0.061954280870811666,0.0006263013477997738,0.1,0.006195428087081166,1
DVN,3612,40.21,145238.52,10199518.95,381295616.92800003,0.0003541343486596493,0.03541343486596493,0.00038090791908427667,0.1,0.003541343486596493,1
DX,-30394,13.88,-421868.72000000003,7663817.8,109398591.29100001,0.003965908479713597,0.3965908479713597,0.003856253677689781,0.1,0.039659084797135966,1
DXC,13385,14.43,193145.55,1836132.45,26973648.968500007,0.007289779122415706,0.7289779122415706,0.007160527306689449,0.1,0.07289779122415706,1
DXCM,-110,73.04,-8034.400000000001,6066023.9,430638438.686,1.8133789416820464e-05,0.0018133789416820464,1.865695042113573e-05,0.1,0.00018133789416820462,1
DXPE,278,130.05,36153.9,129435.3,15400022.6085,0.002147791213061661,0.21477912130616608,0.0023476523976039463,0.1,0.021477912130616606,1
DY,931,364.39,339247.08999999997,314712.4,113883292.641,0.0029582564906880057,0.29582564906880054,0.002978901313201626,0.1,0.029582564906880056,1
EAF,5032,15.11,76033.52,202096.4,3476127.6089999997,0.024899008591939293,2.4899008591939293,0.02187305201429963,0.1,0.24899008591939292,1
EAT,1953,157.72,308027.16,1242293.45,197624951.69849998,0.001572092326495,0.1572092326495,0.0015586450868305915,0.1,0.01572092326495,1
EBAY,-859,91.22,-78357.98,4095496.9,379055374.66749996,0.0002097425589554225,0.02097425589554225,0.00020671908443122353,0.1,0.002097425589554225,1
EBC,1721,20.485,35254.685,1989905.45,39269238.74175,0.0008648652125657528,0.08648652125657529,0.0008977684857057889,0.1,0.008648652125657528,1
EBF,-1345,19.49,-26214.05,194636.15,3662625.3655000003,0.006910329864210734,0.6910329864210734,0.0071571748087922195,0.1,0.06910329864210733,1
EBS,-6518,11.34,-73914.12,962585.6,11648257.174500002,0.006771345841865908,0.6771345841865908,0.006345508936891475,0.1,0.06771345841865908,1
ECL,-147,281.99,-41452.53,1149332.0,316601881.70449996,0.00012790038039487285,0.012790038039487285,0.00013092951241107807,0.1,0.0012790038039487285,1
ECPG,101,55.2,5575.200000000001,168512.0,9390087.863499999,0.0005993638435244968,0.059936384352449676,0.0005937324635343654,0.1,0.005993638435244968,1
ECVT,-1816,10.61,-19267.76,1155981.55,12239742.0455,0.0015709593288924031,0.15709593288924031,0.0015741965744354787,0.1,0.01570959328892403,1
ED,-3345,106.63,-356677.35,1903410.4,194951375.86350003,0.0017573719256761444,0.17573719256761444,0.0018295708271878848,0.1,0.017573719256761444,1
EE,-3749,37.35,-140025.15,413333.25,13777605.856500003,0.0090701631189845,0.90701631189845,0.010163242544345169,0.1,0.09070163118984499,1
EEFT,2530,72.46,183323.8,555383.4,41081055.549,0.0045554116309562,0.45554116309562004,0.004462490010300197,0.1,0.045554116309562,1
EEX,37632,5.04,189665.28,42029.6,198986.02349999998,0.8953689780535623,89.53689780535623,0.9531588031357389,0.1,8.953689780535623,9
EFSC,-1296,57.35,-74325.6,167236.45,9356567.88375,0.007749506761235364,0.7749506761235364,0.00794368201283345,0.1,0.07749506761235364,1
EFX,3099,201.4,624138.6,1695141.95,361340643.27349997,0.0018281654819527061,0.1828165481952706,0.0017272859049171155,0.1,0.01828165481952706,1
EG,270,331.28,89445.59999999999,329582.85,108074591.785,0.0008192173834287798,0.08192173834287798,0.0008276283863087829,0.1,0.008192173834287797,1
EGBN,2199,26.76,58845.240000000005,457508.85,11336052.307,0.004806464399541124,0.4806464399541124,0.0051909816933063315,0.1,0.04806464399541124,1
EGP,-292,181.64,-53038.88,364537.05,66444703.315,0.000801015973547819,0.08010159735478191,0.0007982409033953258,0.1,0.00801015973547819,1
EGY,-477,5.14,-2451.7799999999997,1349017.3,5931049.434,0.0003535907211864518,0.03535907211864518,0.0004133804695582309,0.1,0.0035359072118645177,1
EHC,1789,94.53,169114.17,1181052.9,118577930.64649999,0.001514750101371412,0.1514750101371412,0.0014261858768994436,0.1,0.015147501013714119,1
EIG,-1096,43.62,-47807.52,284452.3,12559256.037,0.0038530185904631464,0.38530185904631464,0.0038065566829083982,0.1,0.03853018590463146,1
EIX,37,62.28,2304.36,3059283.95,186398923.92599997,1.2094333381509093e-05,0.0012094333381509094,1.2362517719870673e-05,0.1,0.00012094333381509092,1
EL,2222,115.28,256152.16,3362137.3,383192583.4705,0.0006608891314462381,0.06608891314462381,0.0006684684700316488,0.1,0.006608891314462381,1
ELAN,-3160,24.08,-76092.79999999999,4708515.1,113276983.71299998,0.0006711245335073897,0.06711245335073897,0.0006717410501747617,0.1,0.006711245335073897,1
ELF,-1462,84.99,-124255.37999999999,1803202.65,155327104.18900004,0.0008107796425432273,0.08107796425432273,0.0007999594188584603,0.1,0.008107796425432271,1
ELS,-5804,63.17,-366638.68,1782746.15,110317641.48050001,0.003255651400509265,0.3255651400509265,0.0033234818572948537,0.1,0.03255651400509265,1
ELV,-583,345.74,-201566.42,1760034.15,627787685.0895,0.0003312435727454493,0.033124357274544936,0.00032107418604629666,0.1,0.003312435727454493,1
EME,-647,720.73,-466312.31,345693.9,234621788.5285,0.0018715979657147551,0.18715979657147552,0.0019875064158559855,0.1,0.01871597965714755,1
EMN,1505,69.32,104326.59999999999,1736074.25,118579573.39149997,0.0008668984059869559,0.0866898405986956,0.0008798024568325724,0.1,0.008668984059869558,1
EMR,-48,146.96,-7054.08,3058496.7,447956824.2669999,1.5693984564377655e-05,0.0015693984564377655,1.5747231915805106e-05,0.1,0.00015693984564377653,1
ENOV,-10724,22.04,-236356.96,1104072.2,27316644.5365,0.009713132891127954,0.9713132891127954,0.008652488766846314,0.1,0.09713132891127953,1
ENPH,331,36.98,12240.38,6593338.5,243261690.9245,5.0202185129733597e-05,0.00502021851297336,5.031774610083998e-05,0.1,0.000502021851297336,1
ENR,-470,21.83,-10260.099999999999,1251173.2,26068538.376000006,0.0003756474323458974,0.03756474323458974,0.00039358171340538056,0.1,0.003756474323458974,1
ENS,1185,180.19,213525.15,425439.6,72108695.339,0.002785354254752026,0.2785354254752026,0.0029611567508768233,0.1,0.02785354254752026,1
ENSG,508,171.66,87203.28,321185.25,56610675.6645,0.0015816417472471105,0.15816417472471106,0.0015404034482260087,0.1,0.015816417472471103,1
ENTA,-8694,12.9,-112152.6,247257.8,3271568.342,0.03516168145150527,3.516168145150527,0.03428098950591936,0.1,0.35161681451505267,1
ENTG,-1408,118.07,-166242.56,3282064.55,362468289.65075,0.0004289982657409953,0.04289982657409953,0.00045864028591350746,0.1,0.004289982657409952,1
ENVA,445,165.17,73500.65,326724.2,52362814.7915,0.001362005018299838,0.1362005018299838,0.0014036802699142002,0.1,0.01362005018299838,1
ENVX,-58,6.62,-383.96,6457841.0,50064005.299499996,8.98132982834356e-06,0.000898132982834356,7.669382377678734e-06,0.1,8.981329828343559e-05,1
EOG,2155,112.13,241640.15,4701086.6,507454914.8910001,0.0004584046590420181,0.04584046590420181,0.0004761805293617141,0.1,0.004584046590420181,1
EOLS,-392,4.69,-1838.4800000000002,1523750.65,8104188.830499999,0.00025725993947894296,0.025725993947894297,0.00022685552353875405,0.1,0.0025725993947894295,1
EPAC,2806,40.36,113250.16,396799.45,15995564.193999996,0.007071582382485661,0.7071582382485662,0.00708009787128863,0.1,0.07071582382485661,1
EPAM,-722,208.6,-150609.19999999998,689410.5,147687724.1095,0.001047271545762648,0.1047271545762648,0.0010197814402525015,0.1,0.010472715457626479,1
EPC,-10771,19.46,-209603.66,586983.1,10826320.4725,0.018349761688198518,1.8349761688198518,0.019360563040085085,0.1,0.18349761688198518,1
EPR,-3067,54.24,-166354.08000000002,841825.35,44956447.809,0.003643273512730402,0.36432735127304017,0.0037003386189844154,0.1,0.036432735127304015,1
EPRT,5009,30.36,152073.24,1877365.2,56573653.08400001,0.0026681010173193794,0.2668101017319379,0.0026880576330151978,0.1,0.026681010173193794,1
EQBK,4283,46.12,197531.96,90131.45,4189808.5675000004,0.047519484042473525,4.7519484042473525,0.04714581986686435,0.1,0.47519484042473525,1
EQH,14844,46.4,688761.6,2832365.15,132620067.94049998,0.005240849683523327,0.5240849683523328,0.0051934945494750695,0.1,0.05240849683523327,1
EQIX,-417,820.93,-342327.81,542931.2,432121147.50549996,0.0007680531161222638,0.07680531161222638,0.0007922033253316836,0.1,0.007680531161222638,1
EQR,5831,62.32,363387.92,2491696.25,153267616.28899997,0.0023401728842349866,0.23401728842349867,0.002370937376065138,0.1,0.023401728842349864,1
EQT,7248,57.73,418427.04,12570634.7,671455169.7125,0.0005765818650350249,0.05765818650350249,0.00062316452218122,0.1,0.005765818650350248,1
ERIE,-506,283.01,-143203.06,179745.05,50576832.6285,0.0028150983851850165,0.28150983851850164,0.002831396363862161,0.1,0.028150983851850164,1
ERII,-115,14.59,-1677.85,314082.7,4505300.96225,0.0003661456043265038,0.03661456043265038,0.00037241685162850077,0.1,0.003661456043265038,1
ES,2617,69.13,180913.21,2375808.35,164234095.6455,0.0011015198258731602,0.11015198258731602,0.0011015569531341526,0.1,0.011015198258731602,1
ESAB,-3456,121.1,-418521.6,319158.8,37857584.74249999,0.010828465328231588,1.082846532823159,0.01105515850645791,0.1,0.10828465328231587,1
ESE,-292,228.17,-66625.64,177859.25,38522739.586,0.0016417476178495075,0.16417476178495075,0.0017295145858269435,0.1,0.016417476178495073,1
ESI,13572,29.1,394945.2,1954403.45,55668136.271000005,0.006944318482450489,0.6944318482450489,0.007094636653135888,0.1,0.06944318482450489,1
ESNT,5414,62.92,340648.88,728361.3,45143881.910000004,0.007433124192622534,0.7433124192622534,0.007545848198857296,0.1,0.07433124192622534,1
ESQ,-6,106.63,-639.78,92026.3,9912171.7455,6.519875296518495e-05,0.006519875296518495,6.454488647156987e-05,0.1,0.0006519875296518494,1
ESRT,-454,6.63,-3010.02,1522560.9,9904640.497499999,0.0002981818329894062,0.02981818329894062,0.0003038999750429862,0.1,0.002981818329894062,1
ESS,-1570,251.87,-395435.9,598832.1,151561558.34900004,0.0026217699418584943,0.26217699418584944,0.0026090778183306333,0.1,0.02621769941858494,1
ESTC,824,65.93,54326.32000000001,1438659.1,104780397.8625,0.0005727555610637711,0.05727555610637711,0.0005184778938450942,0.1,0.00572755561063771,1
ETD,-790,22.93,-18114.7,395337.1,9400770.466000002,0.0019982946199585115,0.19982946199585114,0.0019269378042486925,0.1,0.019982946199585114,1
ETN,-374,351.42,-131431.08000000002,3023482.15,1012983067.4234998,0.00012369843162460874,0.012369843162460875,0.00012974657151406497,0.1,0.0012369843162460873,1
ETR,516,95.89,49479.24,2443606.5,230721832.577,0.0002111632949085706,0.02111632949085706,0.0002144540871895469,0.1,0.002111632949085706,1
ETSY,782,52.96,41414.72,3169490.5,189528898.0675,0.00024672735255082797,0.024672735255082796,0.00021851401249243957,0.1,0.0024672735255082795,1
EVCM,-29,12.05,-349.45000000000005,146746.55,1769481.977,0.00019761963739522328,0.01976196373952233,0.00019748717677953498,0.1,0.001976196373952233,1
EVR,190,353.27,67121.3,355413.3,130481383.44350004,0.0005345888856719769,0.05345888856719769,0.0005144128474776963,0.1,0.005345888856719768,1
EVRG,-9829,76.73,-754179.17,2151436.65,161405513.13599998,0.004568575142568107,0.45685751425681065,0.004672573788508266,0.1,0.04568575142568106,1
EVTC,737,30.01,22117.370000000003,380436.85,11282399.879999999,0.0019372466153055364,0.19372466153055365,0.001960342678440857,0.1,0.019372466153055365,1
EW,6300,81.36,512568.0,3680586.2,308766729.923,0.001711683861663123,0.1711683861663123,0.0016600493198468107,0.1,0.01711683861663123,1
EWBC,2680,114.44,306699.2,1222807.1,140136128.563,0.0021916784748796437,0.21916784748796436,0.0021885805119992267,0.1,0.021916784748796436,1
EWTX,3619,28.15,101874.84999999999,1161183.3,31524765.9885,0.0031166483362273637,0.3116648336227364,0.0032315814822277563,0.1,0.031166483362273636,1
EXC,11599,44.78,519403.22000000003,7563537.35,334313541.54249996,0.0015335417098191497,0.15335417098191498,0.001553640985057048,0.1,0.015335417098191495,1
EXE,326,112.41,36645.659999999996,3561229.0,378142763.9275,9.154143134294369e-05,0.009154143134294369,9.690958943492024e-05,0.1,0.0009154143134294368,1
EXEL,10030,41.36,414840.8,2503483.4,109618263.25700001,0.004006417617947856,0.4006417617947856,0.003784413177824262,0.1,0.04006417617947856,1
EXLS,2335,39.15,91415.25,1189794.95,49335106.6315,0.001962523038108373,0.1962523038108373,0.001852945219776463,0.1,0.01962523038108373,1
EXP,-1835,203.81,-373991.35,507399.4,112491829.749,0.003616480429421083,0.3616480429421083,0.0033246090034669794,0.1,0.036164804294210824,1
EXPD,377,160.54,60523.579999999994,1416010.05,226424603.55900002,0.000266241048218549,0.026624104821854903,0.00026730125193408683,0.1,0.00266241048218549,1
EXPE,380,264.84,100639.2,1704090.0,479511387.679,0.00022299291704076663,0.022299291704076664,0.00020987864435739124,0.1,0.002229929170407666,1
EXPI,-122,,,,,,,,0.1,,
EXPO,1477,71.87,106151.99,323929.9,23818045.716500003,0.004559628487521528,0.4559628487521528,0.004456788405879286,0.1,0.045596284875215276,1
EXR,349,137.97,48151.53,1442482.1,201842083.76450005,0.0002419440768103812,0.02419440768103812,0.00023856040872121079,0.1,0.002419440768103812,1
EXTR,-3638,14.58,-53042.04,1767925.9,27091540.2555,0.0020577785528228306,0.20577785528228307,0.001957882036228326,0.1,0.020577785528228306,1
EYE,-43,26.35,-1133.05,1182329.5,31978081.891499996,3.6368880248695475e-05,0.0036368880248695474,3.543208138137806e-05,0.1,0.00036368880248695474,1
EYPT,-8012,13.52,-108322.23999999999,951267.8,15146400.4035,0.008422444237048705,0.8422444237048705,0.007151682057406135,0.1,0.08422444237048704,1
EZPW,3631,21.45,77884.95,762158.15,16184484.161500001,0.004764103093301567,0.47641030933015677,0.004812322050107373,0.1,0.04764103093301567,1
F,-1475,13.88,-20473.0,64987916.4,899746262.8935,2.2696527011596883e-05,0.0022696527011596885,2.2754192870066217e-05,0.1,0.00022696527011596882,1
FA,-3788,13.5,-51138.0,558133.0,8053818.836999999,0.0067869127967706624,0.6786912796770662,0.006349534430184502,0.1,0.06786912796770662,1
FAF,5563,63.18,351470.34,1099489.85,68446092.55649999,0.005059619240686942,0.5059619240686942,0.005134994955480809,0.1,0.05059619240686942,1
FANG,-1138,163.95,-186575.09999999998,2065028.85,313718322.116,0.0005510818892433392,0.05510818892433392,0.0005947217196036522,0.1,0.005510818892433391,1
FAST,-2701,43.36,-117115.36,9554992.6,409153854.426,0.00028267944446131756,0.028267944446131756,0.0002862379487156502,0.1,0.0028267944446131754,1
FBIN,-967,54.1,-52314.700000000004,1920781.55,109881620.331,0.0005034409040424196,0.050344090404241953,0.00047610055114231774,0.1,0.005034409040424195,1
FBK,-6898,57.53,-396841.94,303627.65,17769927.285,0.022718616041720836,2.2718616041720834,0.02233222081527499,0.1,0.22718616041720835,1
FBNC,-4175,57.93,-241857.75,304767.15,17297880.5825,0.013698982977660156,1.3698982977660157,0.01398192968476634,0.1,0.13698982977660154,1
FBP,22201,22.12,491086.12,1514310.45,32505542.158000004,0.014660798253092687,1.4660798253092686,0.015107765857679683,0.1,0.14660798253092686,1
FBRX,5,29.27,146.35,226307.7,6723240.6665,2.209381298117563e-05,0.002209381298117563,2.176777647261989e-05,0.1,0.00022093812981175627,1
FCBC,7170,36.02,258263.40000000002,51494.05,1748824.4467500001,0.13923938785160614,13.923938785160614,0.14767828782354595,0.1,1.3923938785160612,2
FCF,-6474,18.03,-116726.22,662621.2,11609930.5495,0.009770288062017938,0.9770288062017938,0.010053998127062612,0.1,0.09770288062017937,1
FCFS,-498,170.5,-84909.0,256330.1,42741217.395500004,0.0019428073410028709,0.1942807341002871,0.0019865835643918654,0.1,0.019428073410028706,1
FCN,-1138,174.67,-198774.46,215916.65,38442683.747,0.00527055231729466,0.527055231729466,0.005170670739539926,0.1,0.05270552317294659,1
FCNCA,-180,2069.57,-372522.60000000003,103530.1,218421188.758,0.0017386248057328253,0.17386248057328252,0.0017055240936937528,0.1,0.017386248057328253,1
FCPT,-2574,24.65,-63449.1,963677.55,23343209.177000005,0.002671017914654129,0.2671017914654129,0.002718096707222082,0.1,0.026710179146541287,1
FCX,-868,60.23,-52279.64,24859120.8,1476501460.9575,3.491676181886529e-05,0.0034916761818865293,3.540778074550434e-05,0.1,0.0003491676181886529,1
FDP,-46,,,,,,,,0.1,,
FDS,-1302,254.36,-331176.72000000003,597854.85,166959373.95000002,0.002177786129860785,0.2177786129860785,0.0019835766759593795,0.1,0.02177786129860785,1
FDX,6,259.4944,1556.9663999999998,1913271.8,476328796.09073,3.1359893560339936e-06,0.00031359893560339934,3.268679980673334e-06,0.1,3.1359893560339934e-05,1
FE,-9032,47.34,-427574.88,4518636.45,209313158.314,0.001998833077177519,0.1998833077177519,0.002042752034530843,0.1,0.019988330771775187,1
FELE,-757,99.62,-75412.34,307141.1,30569826.101000004,0.002464665262968714,0.2464665262968714,0.0024668880925538894,0.1,0.02464665262968714,1
FERG,-2683,252.46,-677350.18,1220832.05,296344960.7595,0.002197681491078154,0.21976814910781542,0.0022856814513195194,0.1,0.02197681491078154,1
FET,-1206,45.24,-54559.44,184998.2,7826366.456,0.006518982346855266,0.6518982346855267,0.0069712350305514495,0.1,0.06518982346855266,1
FFBC,-2266,28.74,-65124.84,1244062.25,33418985.824500002,0.0018214522625375057,0.18214522625375057,0.0019487377726542473,0.1,0.018214522625375058,1
