as_of_date,ticker,retrieved_at,market_cap
2026-01-28,CPRT,2026-07-27T14:03:21-04:00,39320877290.125565
2026-01-28,CPS,2026-07-27T14:03:21-04:00,553272987.131567
2026-01-28,CPT,2026-07-27T14:03:21-04:00,11456749626.59546
2026-01-28,CR,2026-07-27T14:03:21-04:00,10498184839.57045
2026-01-28,CRAI,2026-07-27T14:03:21-04:00,1229513562.987503
2026-01-28,CRBG,2026-07-27T14:03:21-04:00,15323075581.867138
2026-01-28,CRC,2026-07-27T14:03:21-04:00,4544191144.675434
2026-01-28,CRDO,2026-07-27T14:03:21-04:00,23420709347.03311
2026-01-28,CRGY,2026-07-27T14:03:21-04:00,3037536987.25
2026-01-28,CRH,2026-07-27T14:03:21-04:00,81859997226.8437
2026-01-28,CRI,2026-07-27T14:03:21-04:00,1203873035.5479736
2026-01-28,CRK,2026-07-27T14:03:21-04:00,6567627413.891552
2026-01-28,CRL,2026-07-27T14:03:24-04:00,10673851590.789915
2026-01-28,CRM,2026-07-27T14:03:24-04:00,217017926391.6016
2026-01-28,CRNX,2026-07-27T14:03:24-04:00,5260907648.835869
2026-01-28,CROX,2026-07-27T14:03:24-04:00,4526140690.341057
2026-01-28,CRS,2026-07-27T14:03:24-04:00,16530789272.724
2026-01-28,CRSP,2026-07-27T14:03:24-04:00,5116669378.895046
2026-01-28,CRUS,2026-07-27T14:03:24-04:00,6707062696.124054
2026-01-28,CRVL,2026-07-27T14:03:24-04:00,3442572142.497101
2026-01-28,CRWD,2026-07-27T14:03:24-04:00,29570516919.76868
2026-01-28,CSCO,2026-07-27T14:03:24-04:00,311978423077.1449
2026-01-28,CSGP,2026-07-27T14:03:24-04:00,27633244679.795486
2026-01-28,CSIQ,2026-07-27T14:03:24-04:00,1455976612.7112694
2026-01-28,CSL,2026-07-27T14:03:24-04:00,14578428900.847656
2026-01-28,CSR,2026-07-27T14:03:24-04:00,1133848440.9365845
2026-01-28,CSTM,2026-07-27T14:03:24-04:00,3219165218.0260696
2026-01-28,CSV,2026-07-27T14:03:24-04:00,656574560.1126289
2026-01-28,CSW,2026-07-27T14:03:24-04:00,5040068457.664215
2026-01-28,CSX,2026-07-27T14:03:24-04:00,69686676774.58267
2026-01-28,CTAS,2026-07-27T14:03:24-04:00,76017102282.15973
2026-01-28,CTBI,2026-07-27T14:03:24-04:00,1089487087.662964
2026-01-28,CTMX,2026-07-27T14:03:24-04:00,999668846.6586185
2026-01-28,CTO,2026-07-27T14:03:24-04:00,572819797.7952576
2026-01-28,CTRE,2026-07-27T14:03:24-04:00,8154927861.658775
2026-01-28,CTS,2026-07-27T14:03:24-04:00,1486801529.7999992
2026-01-28,CTSH,2026-07-27T14:03:24-04:00,40683383125.86612
2026-01-28,CTVA,2026-07-27T14:03:24-04:00,49608257072.44873
2026-01-28,CUBE,2026-07-27T14:03:24-04:00,8497579606.564362
2026-01-28,CUBI,2026-07-27T14:03:24-04:00,2615970544.7703323
2026-01-28,CUZ,2026-07-27T14:03:24-04:00,4169577670.65271
2026-01-28,CVBF,2026-07-27T14:03:24-04:00,2624282911.3742523
2026-01-28,CVCO,2026-07-27T14:03:24-04:00,4878141377.188843
2026-01-28,CVI,2026-07-27T14:03:24-04:00,2210667849.000372
2026-01-28,CVLG,2026-07-27T14:03:24-04:00,636198311.6452599
2026-01-28,CVLT,2026-07-27T14:03:24-04:00,3994700383.159943
2026-01-28,CVNA,2026-07-27T14:03:24-04:00,17779617372.865494
2026-01-28,CVS,2026-07-27T14:03:24-04:00,93976085314.9498
2026-01-28,CVX,2026-07-27T14:03:24-04:00,342378751596.6802
2026-01-28,CW,2026-07-27T14:03:24-04:00,25035597798.48816
2026-01-28,CWEN,2026-07-27T14:03:24-04:00,7529437409.766975
2026-01-28,CWH,2026-07-27T14:03:24-04:00,870679024.592617
2026-01-28,CWK,2026-07-27T14:03:24-04:00,3828423337.470224
2026-01-28,CWST,2026-07-27T14:03:24-04:00,6628067218.486755
2026-01-28,CWT,2026-07-27T14:03:24-04:00,2599374230.769581
2026-01-28,CXM,2026-07-27T14:03:24-04:00,1620727955.8664818
2026-01-28,CXT,2026-07-27T14:03:24-04:00,2879141000.412369
2026-01-28,CXW,2026-07-27T14:03:24-04:00,1977397166.047768
2026-01-28,CYD,2026-07-27T14:03:24-04:00,1725842858.0
2026-01-28,CYRX,2026-07-27T14:03:24-04:00,489673867.7501602
2026-01-28,CYTK,2026-07-27T14:03:24-04:00,7964337400.43541
2026-01-28,CZR,2026-07-27T14:03:24-04:00,4426060092.736456
2026-01-28,D,2026-07-27T14:03:26-04:00,51841074264.889046
2026-01-28,DAKT,2026-07-27T14:03:26-04:00,1069039641.6866533
2026-01-28,DAL,2026-07-27T14:03:26-04:00,42984540213.05054
2026-01-28,DAN,2026-07-27T14:03:26-04:00,3405809174.330082
2026-01-28,DAR,2026-07-27T14:03:26-04:00,6963351402.051842
2026-01-28,DASH,2026-07-27T14:03:26-04:00,89070155514.90372
2026-01-28,DAVE,2026-07-27T14:03:26-04:00,2361728892.7377625
2026-01-28,DBI,2026-07-27T14:03:26-04:00,323130970.28079987
2026-01-28,DBX,2026-07-27T14:03:26-04:00,6859856788.712376
2026-01-28,DCI,2026-07-27T14:03:26-04:00,11785852276.0
2026-01-28,DCO,2026-07-27T14:03:26-04:00,1660805339.290558
2026-01-28,DCOM,2026-07-27T14:03:26-04:00,1458170194.481964
2026-01-28,DD,2026-07-27T14:03:26-04:00,56096605874.63776
2026-01-28,DDOG,2026-07-27T14:03:26-04:00,49290279623.31024
2026-01-28,DDS,2026-07-27T14:03:26-04:00,9426015658.239258
2026-01-28,DE,2026-07-27T14:03:26-04:00,142316803841.7915
2026-01-28,DEA,2026-07-27T14:03:26-04:00,1161799710.9698565
2026-01-28,DECK,2026-07-27T14:03:26-04:00,14481279503.497215
2026-01-28,DEI,2026-07-27T14:03:26-04:00,2100657388.073881
2026-01-28,DELL,2026-07-27T14:03:26-04:00,78627885382.35114
2026-01-28,DFH,2026-07-27T14:03:26-04:00,1711809464.4652405
2026-01-28,DFIN,2026-07-27T14:03:26-04:00,1428628639.707779
2026-01-28,DG,2026-07-27T14:03:26-04:00,31926039571.99113
2026-01-28,DGICA,2026-07-27T14:03:26-04:00,665410742.1689415
2026-01-28,DGII,2026-07-27T14:03:26-04:00,1687761064.1567688
2026-01-28,DGX,2026-07-27T14:03:26-04:00,20434616222.604507
2026-01-28,DHC,2026-07-27T14:03:26-04:00,1346337094.8642397
2026-01-28,DHI,2026-07-27T14:03:26-04:00,43714417088.44083
2026-01-28,DHR,2026-07-27T14:03:26-04:00,160782219435.66473
2026-01-28,DHT,2026-07-27T14:03:26-04:00,2222247769.487915
2026-01-28,DIN,2026-07-27T14:03:26-04:00,523665936.4165077
2026-01-28,DINO,2026-07-27T14:03:26-04:00,9498080116.838684
2026-01-28,DIOD,2026-07-27T14:03:26-04:00,2785635224.040203
2026-01-28,DIS,2026-07-27T14:03:26-04:00,195596241718.70465
2026-01-28,DK,2026-07-27T14:03:26-04:00,1724569513.2792645
2026-01-28,DKNG,2026-07-27T14:03:26-04:00,14992908358.707314
2026-01-28,DKS,2026-07-27T14:03:26-04:00,18504803927.12805
2026-01-28,DLB,2026-07-27T14:03:26-04:00,5844005339.132618
2026-01-28,DLR,2026-07-27T14:03:26-04:00,57075282279.78992
2026-01-28,DLTR,2026-07-27T14:03:26-04:00,24292569670.96977
2026-01-28,DLX,2026-07-27T14:03:26-04:00,1075683152.4309387
2026-01-28,DNLI,2026-07-27T14:03:26-04:00,3254340350.4278755
2026-01-28,DNOW,2026-07-27T14:03:26-04:00,2762643171.0072727
2026-01-28,DOC,2026-07-27T14:03:26-04:00,11918389199.34768
2026-01-28,DOCN,2026-07-27T14:03:26-04:00,5511486787.6465225
2026-01-28,DOCS,2026-07-27T14:03:26-04:00,7291746162.186253
2026-01-28,DOCU,2026-07-27T14:03:26-04:00,11258332109.659197
2026-01-28,DOMO,2026-07-27T14:03:26-04:00,262912513.08551407
2026-01-28,DORM,2026-07-27T14:03:26-04:00,3742701356.259064
2026-01-28,DOV,2026-07-27T14:03:26-04:00,28253563938.0
2026-01-28,DOW,2026-07-27T14:03:30-04:00,19745118637.80524
2026-01-28,DOX,2026-07-27T14:03:30-04:00,8999545406.433105
2026-01-28,DPZ,2026-07-27T14:03:30-04:00,13761873940.003784
2026-01-28,DRH,2026-07-27T14:03:30-04:00,1846129301.9697075
2026-01-28,DRI,2026-07-27T14:03:30-04:00,22855654429.5
2026-01-28,DRS,2026-07-27T14:03:30-04:00,11302271060.837952
2026-01-28,DRVN,2026-07-27T14:03:30-04:00,2516149566.767153
2026-01-28,DSGR,2026-07-27T14:03:30-04:00,1296628155.063057
2026-01-28,DT,2026-07-27T14:03:30-04:00,12256229197.362017
2026-01-28,DTE,2026-07-27T14:03:30-04:00,28361191611.6814
2026-01-28,DTM,2026-07-27T14:03:30-04:00,12639085368.522644
2026-01-28,DUK,2026-07-27T14:03:30-04:00,93505983912.4964
2026-01-28,DUOL,2026-07-27T14:03:30-04:00,6601266720.674698
2026-01-28,DV,2026-07-27T14:03:30-04:00,1795003361.323491
2026-01-28,DVA,2026-07-27T14:03:30-04:00,7570419803.619385
2026-01-28,DVN,2026-07-27T14:03:30-04:00,25284085162.35352
2026-01-28,DX,2026-07-27T14:03:30-04:00,2921931891.002246
2026-01-28,DXC,2026-07-27T14:03:30-04:00,2582950848.2960587
2026-01-28,DXCM,2026-07-27T14:03:30-04:00,28768510553.11258
2026-01-28,DXPE,2026-07-27T14:03:30-04:00,2014963435.1810915
2026-01-28,DY,2026-07-27T14:03:30-04:00,11087534436.152344
2026-01-28,EAF,2026-07-27T14:03:30-04:00,443331290.66991806
2026-01-28,EAT,2026-07-27T14:03:30-04:00,6959705647.121338
2026-01-28,EBAY,2026-07-27T14:03:30-04:00,43492689163.20801
2026-01-28,EBC,2026-07-27T14:03:30-04:00,4483249642.439232
2026-01-28,EBF,2026-07-27T14:03:30-04:00,486452662.2476311
2026-01-28,EBS,2026-07-27T14:03:30-04:00,624741383.035183
2026-01-28,ECL,2026-07-27T14:03:30-04:00,79829065307.96729
2026-01-28,ECPG,2026-07-27T14:03:30-04:00,1240564678.918682
2026-01-28,ECVT,2026-07-27T14:03:30-04:00,1227704733.5336113
2026-01-28,ED,2026-07-27T14:03:30-04:00,37963207359.588806
2026-01-28,EE,2026-07-27T14:03:30-04:00,4135903334.099236
2026-01-28,EEFT,2026-07-27T14:03:30-04:00,3040671317.0889816
2026-01-28,EFSC,2026-07-27T14:03:30-04:00,2076682126.579666
2026-01-28,EFX,2026-07-27T14:03:30-04:00,25296118260.98114
2026-01-28,EG,2026-07-27T14:03:30-04:00,13639090978.50824
2026-01-28,EGBN,2026-07-27T14:03:30-04:00,784792742.8742828
2026-01-28,EGP,2026-07-27T14:03:30-04:00,9472612797.753906
2026-01-28,EGY,2026-07-27T14:03:30-04:00,509822848.1400213
2026-01-28,EHC,2026-07-27T14:03:30-04:00,9639270032.215273
2026-01-28,EIG,2026-07-27T14:03:30-04:00,1026280939.3758392
2026-01-28,EIX,2026-07-27T14:03:30-04:00,23955916998.0
2026-01-28,EL,2026-07-27T14:03:30-04:00,41304491698.55896
2026-01-28,ELAN,2026-07-27T14:03:30-04:00,11984347385.74442
2026-01-28,ELF,2026-07-27T14:03:30-04:00,5067932744.83667
2026-01-28,ELS,2026-07-27T14:03:30-04:00,12562890223.699036
2026-01-28,ELV,2026-07-27T14:03:30-04:00,76977204938.6293
2026-01-28,EME,2026-07-27T14:03:30-04:00,32560450087.4834
2026-01-28,EMN,2026-07-27T14:03:30-04:00,7926881329.213715
2026-01-28,EMR,2026-07-27T14:03:30-04:00,83456875613.45412
2026-01-28,ENOV,2026-07-27T14:03:33-04:00,1227284063.901558
2026-01-28,ENPH,2026-07-27T14:03:33-04:00,5295892582.970856
2026-01-28,ENR,2026-07-27T14:03:33-04:00,1443411414.4847715
2026-01-28,ENS,2026-07-27T14:03:33-04:00,6782263828.675995
2026-01-28,ENSG,2026-07-27T14:03:33-04:00,9951477896.17241
2026-01-28,ENTA,2026-07-27T14:03:33-04:00,367084292.2303124
2026-01-28,ENTG,2026-07-27T14:03:33-04:00,18290540231.32324
2026-01-28,ENVA,2026-07-27T14:03:33-04:00,3946046995.293732
2026-01-28,ENVX,2026-07-27T14:03:33-04:00,1567169656.0841808
2026-01-28,EOG,2026-07-27T14:03:33-04:00,60616187211.45636
2026-01-28,EOLS,2026-07-27T14:03:33-04:00,311134975.56339264
2026-01-28,EPAC,2026-07-27T14:03:33-04:00,2087472993.243424
2026-01-28,EPAM,2026-07-27T14:03:33-04:00,12161420638.44696
2026-01-28,EPC,2026-07-27T14:03:33-04:00,877776903.2989578
2026-01-28,EPR,2026-07-27T14:03:33-04:00,3936455687.79047
2026-01-28,EPRT,2026-07-27T14:03:33-04:00,5859615741.031546
2026-01-28,EQBK,2026-07-27T14:03:33-04:00,956445778.654312
2026-01-28,EQH,2026-07-27T14:03:33-04:00,13811626768.412552
2026-01-28,EQIX,2026-07-27T14:03:33-04:00,80134569956.82104
2026-01-28,EQR,2026-07-27T14:03:33-04:00,23912820383.41942
2026-01-28,EQT,2026-07-27T14:03:33-04:00,34923002627.7661
2026-01-28,ERIE,2026-07-27T14:03:33-04:00,14302847803.739594
2026-01-28,ERII,2026-07-27T14:03:33-04:00,779356334.6064262
2026-01-28,ES,2026-07-27T14:03:33-04:00,26225721807.9932
2026-01-28,ESAB,2026-07-27T14:03:33-04:00,7139609508.962418
2026-01-28,ESE,2026-07-27T14:03:33-04:00,5771536462.910156
2026-01-28,ESI,2026-07-27T14:03:33-04:00,7233377281.754974
2026-01-28,ESNT,2026-07-27T14:03:33-04:00,6119931707.410233
2026-01-28,ESQ,2026-07-27T14:03:33-04:00,900061809.9638824
2026-01-28,ESRT,2026-07-27T14:03:33-04:00,1936336117.6954784
2026-01-28,ESS,2026-07-27T14:03:33-04:00,16954928211.467651
2026-01-28,ESTC,2026-07-27T14:03:33-04:00,7798271428.694023
2026-01-28,ETD,2026-07-27T14:03:33-04:00,614529101.2929916
2026-01-28,ETN,2026-07-27T14:03:33-04:00,135211678851.31836
2026-01-28,ETR,2026-07-27T14:03:33-04:00,43087670797.11615
2026-01-28,ETSY,2026-07-27T14:03:33-04:00,5668018867.815094
2026-01-28,EVCM,2026-07-27T14:03:33-04:00,2149965972.0628786
2026-01-28,EVEX,2026-07-27T14:03:33-04:00,1424565801.7070618
2026-01-28,EVR,2026-07-27T14:03:33-04:00,14047118248.77301
2026-01-28,EVRG,2026-07-27T14:03:33-04:00,17645914488.878906
2026-01-28,EVTC,2026-07-27T14:03:33-04:00,1838255722.640522
2026-01-28,EW,2026-07-27T14:03:33-04:00,48060006358.3374
2026-01-28,EWBC,2026-07-27T14:03:33-04:00,15694389920.362206
2026-01-28,EWTX,2026-07-27T14:03:33-04:00,3036306719.428482
2026-01-28,EXC,2026-07-27T14:03:33-04:00,45207029628.96986
2026-01-28,EXE,2026-07-27T14:03:33-04:00,26117689845.22348
2026-01-28,EXEL,2026-07-27T14:03:33-04:00,11484179547.442957
2026-01-28,EXLS,2026-07-27T14:03:33-04:00,6424992830.280396
2026-01-28,EXP,2026-07-27T14:03:33-04:00,7071350960.743561
2026-01-28,EXPD,2026-07-27T14:03:33-04:00,21724464490.43213
2026-01-28,EXPE,2026-07-27T14:03:36-04:00,32878654546.23999
2026-01-28,EXPO,2026-07-27T14:03:36-04:00,3711328303.2679367
2026-01-28,EXR,2026-07-27T14:03:36-04:00,30394857202.288788
2026-01-28,EXTR,2026-07-27T14:03:36-04:00,2008451615.791462
2026-01-28,EYE,2026-07-27T14:03:36-04:00,2040634891.0349653
2026-01-28,EYPT,2026-07-27T14:03:36-04:00,1245119785.6419182
2026-01-28,EZPW,2026-07-27T14:03:36-04:00,1277600926.3839607
2026-01-28,F,2026-07-27T14:03:36-04:00,55065768966.14754
2026-01-28,FA,2026-07-27T14:03:36-04:00,2247824081.212166
2026-01-28,FAF,2026-07-27T14:03:36-04:00,6502239139.9383545
2026-01-28,FANG,2026-07-27T14:03:36-04:00,46395941849.488144
2026-01-28,FAST,2026-07-27T14:03:36-04:00,50078265746.00232
2026-01-28,FBIN,2026-07-27T14:03:36-04:00,6593193215.36161
2026-01-28,FBK,2026-07-27T14:03:36-04:00,3051638627.53273
2026-01-28,FBNC,2026-07-27T14:03:36-04:00,2355281661.9637794
2026-01-28,FBP,2026-07-27T14:03:36-04:00,3455659764.5740585
2026-01-28,FBRX,2026-07-27T14:03:36-04:00,373929014.52864647
2026-01-28,FCBC,2026-07-27T14:03:36-04:00,615014577.0155945
2026-01-28,FCF,2026-07-27T14:03:36-04:00,1839882990.278389
2026-01-28,FCFS,2026-07-27T14:03:36-04:00,7367623966.625793
2026-01-28,FCN,2026-07-27T14:03:36-04:00,5799878747.788742
2026-01-28,FCNCA,2026-07-27T14:03:36-04:00,24264881712.423096
2026-01-28,FCPT,2026-07-27T14:03:36-04:00,2539603471.813908
2026-01-28,FCX,2026-07-27T14:03:36-04:00,91368269429.5394
2026-01-28,FDS,2026-07-27T14:03:36-04:00,10098143380.816406
2026-01-28,FDX,2026-07-27T14:03:36-04:00,59825452941.00891
2026-01-28,FE,2026-07-27T14:03:36-04:00,27387123874.40523
2026-01-28,FELE,2026-07-27T14:03:36-04:00,4369139161.961884
2026-01-28,FERG,2026-07-27T14:03:36-04:00,50542656156.23007
2026-01-28,FET,2026-07-27T14:03:36-04:00,518982859.0370407
2026-01-28,FFBC,2026-07-27T14:03:36-04:00,2842694356.535427
2026-01-28,FFIN,2026-07-27T14:03:36-04:00,4485215102.256966
2026-01-28,FFIV,2026-07-27T14:03:36-04:00,16979593755.398254
2026-01-28,FG,2026-07-27T14:03:36-04:00,3840183894.67733
2026-01-28,FHB,2026-07-27T14:03:36-04:00,3366189991.964981
2026-01-28,FHI,2026-07-27T14:03:36-04:00,4103703080.225273
2026-01-28,FHN,2026-07-27T14:03:36-04:00,11915937740.86689
2026-01-28,FIBK,2026-07-27T14:03:36-04:00,3774770204.288482
2026-01-28,FICO,2026-07-27T14:03:36-04:00,36621658904.36816
2026-01-28,FIS,2026-07-27T14:03:36-04:00,29352451524.2522
2026-01-28,FISI,2026-07-27T14:03:36-04:00,643573541.797451
2026-01-28,FISV,2026-07-27T14:03:36-04:00,35306375447.03526
2026-01-28,FITB,2026-07-27T14:03:36-04:00,32854927711.982727
2026-01-28,FIVE,2026-07-27T14:03:36-04:00,10227226599.70436
2026-01-28,FIVN,2026-07-27T14:03:36-04:00,1429007305.8444672
2026-01-28,FIX,2026-07-27T14:03:36-04:00,41245784352.3772
2026-01-28,FIZZ,2026-07-27T14:03:36-04:00,3104840488.032875
2026-01-28,FLEX,2026-07-27T14:03:36-04:00,24782097258.7828
2026-01-28,FLG,2026-07-27T14:03:36-04:00,5379880873.921891
2026-01-28,FLO,2026-07-27T14:03:36-04:00,2339854716.88838
2026-01-28,FLR,2026-07-27T14:03:39-04:00,7562659124.815796
2026-01-28,FLS,2026-07-27T14:03:39-04:00,10057154609.357864
2026-01-28,FLYW,2026-07-27T14:03:39-04:00,1614496385.4711552
2026-01-28,FMBH,2026-07-27T14:03:39-04:00,1009593720.2040024
2026-01-28,FMC,2026-07-27T14:03:39-04:00,2001219530.5238688
2026-01-28,FN,2026-07-27T14:03:39-04:00,17949432210.0
2026-01-28,FNB,2026-07-27T14:03:39-04:00,6170693161.148083
2026-01-28,FND,2026-07-27T14:03:39-04:00,7469654690.75544
2026-01-28,FNF,2026-07-27T14:03:39-04:00,14739010710.554604
2026-01-28,FOR,2026-07-27T14:03:39-04:00,1281462589.9310305
2026-01-28,FORM,2026-07-27T14:03:39-04:00,5623865623.913406
2026-01-28,FOUR,2026-07-27T14:03:39-04:00,5315381494.793335
2026-01-28,FOXA,2026-07-27T14:03:39-04:00,31582084900.978867
2026-01-28,FOXF,2026-07-27T14:03:39-04:00,787119549.1208096
2026-01-28,FPI,2026-07-27T14:03:39-04:00,491801524.3334522
2026-01-28,FR,2026-07-27T14:03:39-04:00,7763026806.537163
2026-01-28,FRME,2026-07-27T14:03:39-04:00,2189255330.353592
2026-01-28,FRPT,2026-07-27T14:03:39-04:00,3489796095.5
2026-01-28,FRSH,2026-07-27T14:03:39-04:00,3322286783.828783
2026-01-28,FRT,2026-07-27T14:03:39-04:00,8664299910.670975
2026-01-28,FSK,2026-07-27T14:03:39-04:00,3890122864.4131794
2026-01-28,FSLR,2026-07-27T14:03:39-04:00,26763723839.78415
2026-01-28,FSS,2026-07-27T14:03:39-04:00,6626310709.91922
2026-01-28,FTAI,2026-07-27T14:03:39-04:00,28275252881.13327
2026-01-28,FTDR,2026-07-27T14:03:39-04:00,4357122893.473431
2026-01-28,FTI,2026-07-27T14:03:39-04:00,22708660133.25
2026-01-28,FTK,2026-07-27T14:03:39-04:00,512786444.3273907
2026-01-28,FTNT,2026-07-27T14:03:39-04:00,62895117391.71501
2026-01-28,FTV,2026-07-27T14:03:39-04:00,17864158757.869854
2026-01-28,FUL,2026-07-27T14:03:39-04:00,3238611618.6712418
2026-01-28,FULT,2026-07-27T14:03:39-04:00,3633881722.8490906
2026-01-28,FUN,2026-07-27T14:03:39-04:00,1770727467.4687843
2026-01-28,FWONK,2026-07-27T14:03:39-04:00,22012274177.86801
2026-01-28,FWRD,2026-07-27T14:03:39-04:00,856826578.664051
2026-01-28,G,2026-07-27T14:03:39-04:00,7803813790.547974
2026-01-28,GABC,2026-07-27T14:03:39-04:00,1525324233.1627731
2026-01-28,GAP,2026-07-27T14:03:39-04:00,10034448374.94774
2026-01-28,GATX,2026-07-27T14:03:39-04:00,6424682497.599365
2026-01-28,GBCI,2026-07-27T14:03:39-04:00,6363414900.527344
2026-01-28,GBTG,2026-07-27T14:03:39-04:00,3626210767.214976
2026-01-28,GBX,2026-07-27T14:03:39-04:00,1540205786.4754562
2026-01-28,GCMG,2026-07-27T14:03:39-04:00,597132004.6113586
2026-01-28,GCO,2026-07-27T14:03:39-04:00,331635448.5873699
2026-01-28,GD,2026-07-27T14:03:39-04:00,96346557274.1388
2026-01-28,GDDY,2026-07-27T14:03:39-04:00,14308705799.043564
2026-01-28,GE,2026-07-27T14:03:39-04:00,308511984277.81177
2026-01-28,GEF,2026-07-27T14:03:39-04:00,4201577757.85334
2026-01-28,GEHC,2026-07-27T14:03:39-04:00,36187108027.94173
2026-01-28,GEN,2026-07-27T14:03:39-04:00,15288392857.15046
2026-01-28,GEO,2026-07-27T14:03:39-04:00,2271630478.817657
2026-01-28,GFF,2026-07-27T14:03:42-04:00,3790610869.543839
2026-01-28,GFS,2026-07-27T14:03:42-04:00,25444665780.691795
2026-01-28,GGG,2026-07-27T14:03:42-04:00,14395903569.518097
2026-01-28,GH,2026-07-27T14:03:42-04:00,14251120652.309809
2026-01-28,GHC,2026-07-27T14:03:42-04:00,4986554624.300171
2026-01-28,GHM,2026-07-27T14:03:42-04:00,760586189.2930298
2026-01-28,GIC,2026-07-27T14:03:42-04:00,1155974185.771717
2026-01-28,GIII,2026-07-27T14:03:42-04:00,1187521248.1913643
2026-01-28,GILD,2026-07-27T14:03:42-04:00,173365543957.89688
2026-01-28,GIS,2026-07-27T14:03:42-04:00,23664364478.16836
2026-01-28,GKOS,2026-07-27T14:03:42-04:00,7118461815.821533
2026-01-28,GL,2026-07-27T14:03:42-04:00,11223040160.003174
2026-01-28,GLNG,2026-07-27T14:03:42-04:00,4186645257.507324
2026-01-28,GLOB,2026-07-27T14:03:42-04:00,3072746133.0
2026-01-28,GLPI,2026-07-27T14:03:42-04:00,12673113209.290833
2026-01-28,GLW,2026-07-27T14:03:42-04:00,89405541048.29749
2026-01-28,GM,2026-07-27T14:03:42-04:00,79199926133.03339
2026-01-28,GME,2026-07-27T14:03:42-04:00,10590943833.756714
2026-01-28,GMED,2026-07-27T14:03:42-04:00,12402307239.307203
2026-01-28,GNL,2026-07-27T14:03:42-04:00,2074891962.1434288
2026-01-28,GNRC,2026-07-27T14:03:42-04:00,10221003667.766266
2026-01-28,GNTX,2026-07-27T14:03:42-04:00,5173364101.077164
2026-01-28,GNW,2026-07-27T14:03:42-04:00,3353245198.5636234
2026-01-28,GO,2026-07-27T14:03:42-04:00,927396804.7818089
2026-01-28,GOGO,2026-07-27T14:03:42-04:00,607698707.5738621
2026-01-28,GOLF,2026-07-27T14:03:42-04:00,5554054647.622017
2026-01-28,GOOD,2026-07-27T14:03:42-04:00,549796005.9556942
2026-01-28,GOOG,2026-07-27T14:03:42-04:00,4059516083352.516
2026-01-28,GPC,2026-07-27T14:03:42-04:00,19478252804.344177
2026-01-28,GPI,2026-07-27T14:03:42-04:00,5006902931.224701
2026-01-28,GPK,2026-07-27T14:03:42-04:00,4396331005.483967
2026-01-28,GPN,2026-07-27T14:03:42-04:00,20163647219.739647
2026-01-28,GPOR,2026-07-27T14:03:42-04:00,3839797257.239898
2026-01-28,GPRE,2026-07-27T14:03:42-04:00,833132072.3719635
2026-01-28,GPRO,2026-07-27T14:03:42-04:00,194868500.0698626
2026-01-28,GRBK,2026-07-27T14:03:42-04:00,3022982193.0199738
2026-01-28,GRC,2026-07-27T14:03:42-04:00,1387739331.2452316
2026-01-28,GRMN,2026-07-27T14:03:42-04:00,39361161051.17714
2026-01-28,GRND,2026-07-27T14:03:42-04:00,2230780329.129901
2026-01-28,GRPN,2026-07-27T14:03:42-04:00,631291889.1419659
2026-01-28,GS,2026-07-27T14:03:42-04:00,283592146394.26483
2026-01-28,GSAT,2026-07-27T14:03:42-04:00,8567935252.780121
2026-01-28,GSBC,2026-07-27T14:03:42-04:00,665649274.6508064
2026-01-28,GSHD,2026-07-27T14:03:42-04:00,2351510723.013626
2026-01-28,GSIT,2026-07-27T14:03:42-04:00,276647365.1890893
2026-01-28,GSM,2026-07-27T14:03:42-04:00,918758079.6846336
2026-01-28,GT,2026-07-27T14:03:42-04:00,2704220535.469138
2026-01-28,GTES,2026-07-27T14:03:42-04:00,5930117540.89724
2026-01-28,GTLB,2026-07-27T14:03:42-04:00,6268689743.041992
2026-01-28,GTM,2026-07-27T14:03:42-04:00,2776867322.464199
2026-01-28,GTN,2026-07-27T14:03:45-04:00,471291653.8703919
2026-01-28,GTX,2026-07-27T14:03:45-04:00,3656578703.228104
2026-01-28,GTY,2026-07-27T14:03:45-04:00,1663008090.3453293
2026-01-28,GVA,2026-07-27T14:03:45-04:00,5238137841.647728
2026-01-28,GWRE,2026-07-27T14:03:45-04:00,13831769951.006348
2026-01-28,GWW,2026-07-27T14:03:45-04:00,51180979869.55176
2026-01-28,GXO,2026-07-27T14:03:45-04:00,6590234044.752609
2026-01-28,H,2026-07-27T14:03:45-04:00,15101906368.076475
2026-01-28,HAE,2026-07-27T14:03:45-04:00,3182589479.799744
2026-01-28,HAFC,2026-07-27T14:03:45-04:00,746221776.8906021
2026-01-28,HAIN,2026-07-27T14:03:45-04:00,115926036.44885112
2026-01-28,HAL,2026-07-27T14:03:45-04:00,28442806676.467026
2026-01-28,HALO,2026-07-27T14:03:45-04:00,8564589725.326538
2026-01-28,HAS,2026-07-27T14:03:45-04:00,12613491241.792854
2026-01-28,HASI,2026-07-27T14:03:45-04:00,4364861492.372894
2026-01-28,HAYW,2026-07-27T14:03:45-04:00,3534870630.246479
2026-01-28,HBAN,2026-07-27T14:03:45-04:00,26866140932.08438
2026-01-28,HBNC,2026-07-27T14:03:45-04:00,883500736.5
2026-01-28,HCA,2026-07-27T14:03:45-04:00,114944629575.72935
2026-01-28,HCC,2026-07-27T14:03:45-04:00,4736045161.522339
2026-01-28,HCI,2026-07-27T14:03:45-04:00,2015285753.5
2026-01-28,HCKT,2026-07-27T14:03:45-04:00,505447079.3109131
