ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_pct_of_daily_market_volume,position_value_pct_dollar_adv,liquidation_participation_rate,estimated_days_to_liquidate,estimated_full_trading_days
CALX,-2264,47.32,-107132.48,1213216.55,62806292.8155,0.0018661136793757058,0.18661136793757058,0.0017057602860705817,0.1,0.01866113679375706,1
CALY,9547,14.33,136808.51,3162697.85,46082317.78700001,0.0030186253802272005,0.30186253802272006,0.002968785351300064,0.1,0.030186253802272002,1
CAMT,-2179,141.94,-309287.26,606265.2,85393990.5375,0.003594136691335739,0.3594136691335739,0.003621885545496077,0.1,0.035941366913357385,1
CAR,-3,115.48,-346.44,492877.55,60843422.28449999,6.086704496887716e-06,0.0006086704496887716,5.693959790428429e-06,0.1,6.086704496887716e-05,1
CARG,470,32.38,15218.6,819022.9,28926294.116999995,0.0005738545283654462,0.057385452836544615,0.0005261164786074696,0.1,0.005738545283654461,1
CARR,-3180,60.36,-191944.8,8177662.15,463185342.9875,0.0003888641939065678,0.038886419390656776,0.0004144017139272475,0.1,0.0038886419390656776,1
CARS,24380,11.4,277932.0,577873.85,6954355.2015,0.042189138684853106,4.218913868485311,0.039965171744470604,0.1,0.42189138684853106,1
CASH,-40,91.08,-3643.2,274291.55,22312591.2295,0.00014583023064326992,0.014583023064326992,0.00016328000466316257,0.1,0.0014583023064326992,1
CASS,-12,46.39,-556.6800000000001,80218.45,3439634.7299999995,0.0001495915216511912,0.014959152165119121,0.00016184276636839289,0.1,0.001495915216511912,1
CASY,-710,625.86,-444360.60000000003,335109.25,205209903.292,0.0021187120319716628,0.21187120319716626,0.002165395494425552,0.1,0.021187120319716625,1
CAT,-515,690.91,-355818.64999999997,2607378.2,1667941796.5574996,0.00019751641706600137,0.019751641706600136,0.00021332797747162496,0.1,0.0019751641706600136,1
CATY,-934,52.57,-49100.38,395091.7,19968919.740499996,0.002364008153043964,0.2364008153043964,0.0024588400693712534,0.1,0.02364008153043964,1
CB,1131,311.25,352023.75,1633589.35,498214162.462,0.0006923404587572758,0.06923404587572758,0.0007065711425392282,0.1,0.006923404587572758,1
CBOE,-2257,263.92,-595667.4400000001,866208.95,229944559.78399998,0.0026056068804184026,0.26056068804184024,0.0025904828562134472,0.1,0.026056068804184023,1
CBRE,1020,169.36,172747.2,1292275.8,217331254.8145,0.0007893051932103038,0.07893051932103037,0.000794856681554827,0.1,0.007893051932103037,1
CBRL,-94,31.35,-2946.9,1738139.75,54548185.001499996,5.4080806793584926e-05,0.005408080679358492,5.4023795657343404e-05,0.1,0.0005408080679358493,1
CBSH,-1707,53.23,-90863.61,1314900.7,70418803.5605,0.0012981968904572034,0.12981968904572033,0.0012903316359519647,0.1,0.012981968904572034,1
CBT,2014,72.86,146740.04,464465.1,33333228.514,0.0043361707908732006,0.43361707908732006,0.0044022150431173804,0.1,0.043361707908732006,1
CBU,-2079,63.76,-132557.04,244440.3,15097225.385999998,0.00850514420085395,0.8505144200853951,0.00878022528052891,0.1,0.08505144200853951,1
CBZ,57,40.59,2313.63,856513.05,37509582.2975,6.6548898466871e-05,0.0066548898466870995,6.168103877163683e-05,0.1,0.00066548898466871,1
CC,-8965,15.58,-139674.7,2987541.8,44686477.314,0.003000794834067259,0.3000794834067259,0.003125659223897713,0.1,0.03000794834067259,1
CCBG,-347,42.53,-14757.91,79656.6,3425897.0545,0.004356198984139418,0.4356198984139418,0.0043077505731280285,0.1,0.04356198984139418,1
CCC,-2731,7.49,-20455.190000000002,8302970.35,65937121.142,0.00032891843338932316,0.03289184333893232,0.00031022267344593923,0.1,0.0032891843338932313,1
CCEP,1127,92.2,103909.40000000001,1548877.3,137957109.87250003,0.0007276238085482949,0.07276238085482949,0.0007532007599755684,0.1,0.007276238085482949,1
CCI,-1301,84.96,-110532.95999999999,3043677.6,264473843.28049994,0.00042744343224788327,0.042744343224788324,0.00041793531877845917,0.1,0.004274434322478832,1
CCK,-2554,107.78,-275270.12,1173137.35,122255446.222,0.0021770681838746333,0.21770681838746334,0.002251598014702308,0.1,0.021770681838746333,1
CCL,370,32.45,12006.500000000002,20138579.5,611807006.0015,1.837269604839805e-05,0.001837269604839805,1.9624652680048852e-05,0.1,0.00018372696048398049,1
CCNE,-5069,28.29,-143402.01,149965.1,4038394.6885000006,0.033801197745342085,3.3801197745342084,0.03550965694570693,0.1,0.3380119774534208,1
CCOI,3818,24.71,94342.78,797697.25,18361407.882250004,0.004786276999199884,0.47862769991998844,0.005138101642587075,0.1,0.04786276999199884,1
CCRN,15764,9.23,145501.72,618636.75,5440155.0785,0.0254818356652753,2.54818356652753,0.02674587725909439,0.1,0.254818356652753,1
CCS,34,62.97,2140.98,293979.25,19200802.531,0.00011565442118788996,0.011565442118788996,0.00011150471427136204,0.1,0.0011565442118788994,1
CDE,10794,20.32,219334.08000000002,29188004.35,659481885.0680001,0.0003698094556437189,0.03698094556437189,0.00033258545073968813,0.1,0.0036980945564371887,1
CDNA,695,20.42,14191.900000000001,777262.35,15399895.270999998,0.0008941639846571753,0.08941639846571753,0.0009215582151863845,0.1,0.008941639846571751,1
CDNS,-981,289.19,-283695.39,2016405.3,628276138.038,0.00048650933420974445,0.04865093342097444,0.00045154570231798505,0.1,0.004865093342097444,1
CDP,-10464,30.74,-321663.36,1308317.5,38965803.4895,0.007998058575231165,0.7998058575231165,0.008255016737603722,0.1,0.07998058575231165,1
CDRE,-300,40.72,-12216.0,230698.95,9753024.422,0.0013003960356126457,0.13003960356126457,0.001252534544304456,0.1,0.013003960356126457,1
CDW,-472,126.83,-59863.76,1569709.15,202875351.7265,0.0003006926474245245,0.03006926474245245,0.00029507655558228403,0.1,0.0030069264742452447,1
CDZI,6629,5.37,35597.73,976811.45,6058185.049999999,0.006786365987008035,0.6786365987008035,0.005875972705719844,0.1,0.06786365987008035,1
CE,-45,45.87,-2064.15,2083632.1,95605702.45250002,2.159690283135876e-05,0.002159690283135876,2.1590239358635917e-05,0.1,0.0002159690283135876,1
CECO,-1840,68.12,-125340.8,249655.35,16482858.74925,0.0073701605032698075,0.7370160503269807,0.0076043119647375024,0.1,0.07370160503269807,1
CEG,-1383,270.88,-374627.04,4060380.6,1252157955.5289998,0.00034060846414249934,0.03406084641424993,0.00029918512943659023,0.1,0.003406084641424993,1
CELC,-149,111.34,-16589.66,775113.85,84921110.6645,0.00019222982533469117,0.019222982533469116,0.00019535378035199274,0.1,0.0019222982533469116,1
CELH,-1922,51.32,-98637.04,4082864.6,217146363.4475,0.00047074791556888756,0.047074791556888755,0.0004542421914601748,0.1,0.0047074791556888755,1
CENTA,53,31.31,1659.4299999999998,257120.35,7626038.919999999,0.00020612915313782048,0.020612915313782048,0.00021760051547179882,0.1,0.0020612915313782047,1
CENX,472,47.32,22335.04,2306867.95,106597478.28200002,0.0002046064231808327,0.02046064231808327,0.00020952690776524196,0.1,0.0020460642318083267,1
CERT,9085,8.3,75405.5,1978042.8,18660322.308500003,0.004592923874043575,0.4592923874043575,0.004040953781685319,0.1,0.045929238740435745,1
CEVA,-23,21.08,-484.84,302073.5,6835749.947,7.614040953608973e-05,0.007614040953608973,7.092711169354305e-05,0.1,0.0007614040953608973,1
CF,-1818,89.84,-163329.12,2505553.7,217100549.921,0.000725588120502067,0.0725588120502067,0.0007523201579149997,0.1,0.007255881205020669,1
CFFN,407,7.54,3068.78,1022443.3,7048608.688000001,0.0003980660834688828,0.03980660834688828,0.0004353738639548094,0.1,0.003980660834688828,1
CFG,4104,64.86,266185.44,5649970.05,350179920.7725,0.0007263755318490582,0.07263755318490582,0.0007601390719741799,0.1,0.007263755318490581,1
CFR,927,139.06,128908.62,585952.85,80455288.403,0.0015820385548086335,0.15820385548086335,0.0016022392382001986,0.1,0.015820385548086333,1
CG,8099,60.36,488855.64,2483165.8,155597533.35550004,0.0032615623169423486,0.32615623169423485,0.003141795563578065,0.1,0.032615623169423485,1
CGNX,1200,39.76,47712.0,1622775.7,64104203.18425001,0.0007394737301033039,0.07394737301033039,0.0007442881687939384,0.1,0.007394737301033039,1
CHCO,-75,125.24,-9393.0,82883.3,10161575.864249999,0.0009048867504068974,0.09048867504068973,0.0009243645006918693,0.1,0.009048867504068973,1
CHCT,541,17.39,9407.99,167288.8,2834422.1955000004,0.003233928392097977,0.3233928392097977,0.003319191479285041,0.1,0.03233928392097977,1
CHD,-413,97.34,-40201.42,2955444.2,267952790.0395,0.00013974210712555492,0.013974210712555491,0.0001500317275818391,0.1,0.001397421071255549,1
CHDN,1250,95.52,119400.0,776721.45,81495081.43749999,0.0016093285437140947,0.16093285437140947,0.0014651190954581715,0.1,0.016093285437140947,1
CHE,-5,435.27,-2176.35,161530.75,71489218.38100001,3.0953858630632245e-05,0.0030953858630632246,3.0443052103342308e-05,0.1,0.00030953858630632244,1
CHEF,818,63.37,51836.659999999996,457832.65,28602629.217,0.0017866790409115645,0.17866790409115646,0.0018123040230578113,0.1,0.017866790409115645,1
CHH,-185,101.78,-18829.3,828453.45,86770926.33649999,0.00022330765838442704,0.022330765838442703,0.00021700010354827221,0.1,0.0022330765838442703,1
CHKP,284,180.21,51179.64,1300831.95,239817502.54849997,0.00021832182089315995,0.021832182089315994,0.00021341077884692584,0.1,0.0021832182089315992,1
CHRD,-395,96.61,-38160.95,807523.35,75905503.03199999,0.0004891499422276768,0.048914994222767676,0.0005027428641624604,0.1,0.004891499422276767,1
CHRW,-797,198.5,-158204.5,2205194.8,396754492.21675,0.00036141931769474516,0.036141931769474514,0.00039874658788632356,0.1,0.0036141931769474514,1
CHTR,-1897,213.61,-405218.17000000004,2342619.7,465416860.912,0.0008097771908944503,0.08097771908944504,0.0008706564029630586,0.1,0.008097771908944503,1
CHWY,-20,28.39,-567.8,7573543.6,242029922.69600004,2.6407717518124544e-06,0.0002640771751812454,2.3459909158140794e-06,0.1,2.6407717518124542e-05,1
CI,-1211,271.54,-328834.94,1579142.3,435916691.53900003,0.0007668719912068722,0.07668719912068722,0.0007543527155132581,0.1,0.007668719912068722,1
CIEN,455,268.49,122162.95,2492145.45,603948137.503,0.0001825736134301471,0.01825736134301471,0.0002022739079966004,0.1,0.0018257361343014709,1
CIM,68,12.33,838.44,816023.65,10467172.3575,8.333091816640363e-05,0.008333091816640362,8.010186240978788e-05,0.1,0.0008333091816640362,1
CINF,-1438,162.48,-233646.24,676186.55,108813224.22900002,0.0021266320662544974,0.21266320662544974,0.002147222836704902,0.1,0.021266320662544972,1
CL,-5690,91.89,-522854.1,7997446.95,673270772.735,0.0007114770545617686,0.07114770545617685,0.0007765881442855917,0.1,0.007114770545617686,1
CLB,-232,19.59,-4544.88,350303.7,6666603.063000001,0.0006622824708959682,0.06622824708959682,0.0006817385041602858,0.1,0.006622824708959682,1
CLBK,19014,8.05,153062.7,343291.65,2558484.297935,0.0553873069735311,5.53873069735311,0.059825538160832074,0.1,0.5538730697353109,1
CLF,4097,13.85,56743.45,16368017.4,223363787.11900002,0.000250305208008882,0.025030520800888204,0.0002540405082305001,0.1,0.00250305208008882,1
CLFD,2264,30.27,68531.28,136973.35,4235334.978000001,0.016528762711870593,1.6528762711870593,0.01618084056065895,0.1,0.16528762711870593,1
CLH,-2763,261.38,-722192.94,436454.25,112265918.08150001,0.006330560419562875,0.6330560419562875,0.006432877870162878,0.1,0.06330560419562874,1
CLSK,-1136,11.04,-12541.439999999999,32045475.0,405347403.38900006,3.5449622762652135e-05,0.0035449622762652134,3.093997863349909e-05,0.1,0.00035449622762652135,1
CLX,-6,113.29,-679.74,2311088.5,251487405.6095,2.596179246272914e-06,0.0002596179246272914,2.7028788911023014e-06,0.1,2.596179246272914e-05,1
CMC,591,80.38,47504.579999999994,1433458.1,107675962.8085,0.00041228969301579165,0.04122896930157917,0.00044118091690051694,0.1,0.004122896930157916,1
CMCO,-2326,21.1,-49078.600000000006,416864.7,8548273.1915,0.005579748057343306,0.5579748057343306,0.005741346690791475,0.1,0.05579748057343306,1
CMCSA,-4233,29.59,-125254.47,39180756.05,1123717073.06,0.00010803773144648137,0.010803773144648136,0.00011146441840464245,0.1,0.0010803773144648136,1
CME,-1780,290.77,-517570.6,2060298.45,569278889.3405001,0.0008639525016387796,0.08639525016387796,0.000909168791766715,0.1,0.008639525016387796,1
CMG,-70,38.51,-2695.7,16460128.7,651023277.2985,4.252700648689339e-06,0.0004252700648689339,4.140712158843435e-06,0.1,4.252700648689339e-05,1
CMI,718,595.13,427303.34,854310.1,485188812.699,0.000840444236817521,0.08404442368175209,0.0008806949558935713,0.1,0.008404442368175209,1
CMP,-4847,25.14,-121853.58,466807.0,11100957.513500001,0.010383306162932433,1.0383306162932433,0.010976853109455871,0.1,0.10383306162932433,1
CMPR,-1494,80.54,-120326.76000000001,140322.65,10701970.022499999,0.010646891289467523,1.0646891289467524,0.011243421514639177,0.1,0.10646891289467522,1
CMRE,253,17.33,4384.49,504952.45,8182537.798,0.000501037275886076,0.0501037275886076,0.0005358349827692418,0.1,0.00501037275886076,1
CMS,1740,70.55,122757.0,3041983.3,215509746.7245,0.0005719952505985158,0.05719952505985158,0.000569612288380294,0.1,0.005719952505985158,1
CNA,-427,48.35,-20645.45,344756.2,16127928.337000001,0.0012385564059471592,0.12385564059471592,0.001280105514397413,0.1,0.01238556405947159,1
CNC,-1996,42.8,-85428.79999999999,6650863.7,298231553.7875,0.00030011139756179337,0.030011139756179337,0.0002864512453999783,0.1,0.0030011139756179334,1
CNH,6407,10.96,70220.72,12608845.65,133519923.271,0.0005081353343396665,0.05081353343396665,0.0005259194154678762,0.1,0.005081353343396665,1
CNK,-11817,24.67,-291525.39,2801716.15,66186060.4635,0.004217772025192488,0.4217772025192488,0.004404634268280239,0.1,0.04217772025192487,1
CNM,942,54.6,51433.200000000004,2062584.2,115553962.26950002,0.00045670862794352834,0.04567086279435283,0.000445101137077803,0.1,0.004567086279435283,1
CNMD,-4125,39.21,-161741.25,697132.55,28529067.795999996,0.005917095680010924,0.5917095680010924,0.0056693492811103145,0.1,0.05917095680010924,1
CNNE,-646,14.47,-9347.62,450798.8,6970680.137999999,0.0014330118003863365,0.14330118003863365,0.001340991096269407,0.1,0.014330118003863364,1
CNO,455,42.8,19474.0,540778.1,22740689.8305,0.0008413802260113715,0.08413802260113715,0.0008563504513342121,0.1,0.008413802260113715,1
CNOB,-6105,27.31,-166727.55,278471.65,7554243.5430000005,0.021923237069195373,2.192323706919537,0.02207071416892496,0.1,0.21923237069195373,1
CNP,-14073,39.38,-554194.74,5066136.75,197476427.994,0.002777856322176854,0.27778563221768543,0.0028063842638314197,0.1,0.02777856322176854,1
CNR,-972,90.01,-87489.72,730884.05,69827941.885,0.0013298963084500202,0.132989630845002,0.0012529328179840568,0.1,0.0132989630845002,1
CNS,-13,63.68,-827.84,388722.2,25992523.2395,3.344290601360046e-05,0.0033442906013600457,3.184915878970758e-05,0.1,0.00033442906013600454,1
CNX,9913,37.36,370349.68,2319131.3,85297893.1345,0.004274445349428901,0.4274445349428901,0.004341838542436478,0.1,0.04274445349428901,1
CNXC,16,39.67,634.72,1266750.5,51749342.119500004,1.263074299161516e-05,0.001263074299161516,1.2265276697321087e-05,0.1,0.0001263074299161516,1
CNXN,-391,60.06,-23483.46,68816.0,3997533.159999999,0.005681818181818182,0.5681818181818182,0.005874487855405308,0.1,0.056818181818181816,1
COCO,-1606,55.73,-89502.37999999999,659553.95,35502604.52525,0.002434978973289448,0.2434978973289448,0.0025210088441918257,0.1,0.02434978973289448,1
COF,-1022,223.68,-228600.96000000002,6538978.25,1512080329.891,0.00015629353102680836,0.015629353102680835,0.00015118307902099287,0.1,0.0015629353102680835,1
COHR,156,222.44,34700.64,4687030.55,925196666.6125,3.3283333303641475e-05,0.0033283333303641477,3.7506231109816204e-05,0.1,0.00033283333303641473,1
COHU,-1607,29.35,-47165.450000000004,801982.1,22568935.7495,0.0020037853712695083,0.20037853712695083,0.002089839349249994,0.1,0.02003785371269508,1
COIN,-836,187.86,-157050.96000000002,9439237.6,2149657868.0285006,8.856647490259172e-05,0.008856647490259172,7.305858403599591e-05,0.1,0.0008856647490259171,1
COKE,126,153.89,19390.14,389822.0,58636251.541999996,0.00032322444602921334,0.03232244460292134,0.00033068519030605536,0.1,0.0032322444602921334,1
COLB,-4759,29.69,-141294.71,2788798.95,80992817.179,0.0017064693745671411,0.1706469374567141,0.001744533835484799,0.1,0.01706469374567141,1
COLD,-3304,12.56,-41498.240000000005,4780445.15,62047196.4655,0.0006911490240610751,0.06911490240610751,0.0006688173255833437,0.1,0.006911490240610751,1
COLL,-4920,47.11,-231781.2,520329.8,24281883.461,0.00945554146620086,0.9455541466200861,0.009545437460494861,0.1,0.0945554146620086,1
COLM,-967,55.33,-53504.11,553963.65,30211922.2495,0.0017456019000524673,0.17456019000524672,0.0017709601381251231,0.1,0.01745601900052467,1
COO,3012,80.65,242917.80000000002,2191906.15,180284541.089,0.0013741464250191552,0.1374146425019155,0.0013474133640780672,0.1,0.013741464250191552,1
COP,5736,101.79,583867.4400000001,9399770.25,928006531.3460001,0.0006102276808308161,0.06102276808308161,0.0006291630718947059,0.1,0.00610227680830816,1
COR,-240,363.56,-87254.4,1155663.2,404149105.5365001,0.0002076729621571406,0.020767296215714062,0.0002158965560103652,0.1,0.002076729621571406,1
CORT,-6,40.71,-244.26,2463071.15,96586862.19125001,2.435983223627137e-06,0.0002435983223627137,2.528915366526194e-06,0.1,2.435983223627137e-05,1
COST,-184,968.36,-178178.24,2773269.35,2618302094.0665,6.634768454784242e-05,0.0066347684547842425,6.805106271112907e-05,0.1,0.0006634768454784242,1
COUR,14599,6.26,91389.73999999999,3902904.05,25553332.173,0.003740548015778149,0.3740548015778149,0.003576431417291387,0.1,0.03740548015778149,1
CPAY,177,304.87,53961.99,544787.2,174526930.01700002,0.00032489750126287847,0.032489750126287846,0.0003091900487491745,0.1,0.0032489750126287846,1
CPB,-459,27.53,-12636.27,7691094.05,205841261.1275,5.9679415830313504e-05,0.005967941583031351,6.138842101328255e-05,0.1,0.000596794158303135,1
CPF,301,32.98,9926.98,156974.65,5018362.914,0.0019175070624460702,0.19175070624460702,0.0019781311495639673,0.1,0.0191750706244607,1
CPK,511,127.47,65137.17,119560.85,14967758.8965,0.004273974298443011,0.42739742984430107,0.004351831857421982,0.1,0.042739742984430104,1
CPNG,12977,20.04,260059.08,24566125.0,512307182.16699994,0.0005282477395193584,0.05282477395193584,0.0005076233343049775,0.1,0.005282477395193584,1
CPRI,4424,23.14,102371.36,2736606.0,67137721.646,0.001616601001386389,0.16166010013863888,0.0015247964555571002,0.1,0.016166010013863887,1
CPRT,6723,39.68,266768.64,8201392.35,329894024.5425,0.0008197388581220603,0.08197388581220602,0.0008086495060647344,0.1,0.008197388581220603,1
CPRX,-4123,25.0,-103075.0,1244893.95,29096792.227999996,0.003311928698826113,0.33119286988261126,0.0035424867178592417,0.1,0.033119286988261123,1
CPS,13,31.71,412.23,203442.7,6644682.126,6.390005637951128e-05,0.006390005637951128,6.203908511845643e-05,0.1,0.0006390005637951128,1
CPT,2724,107.3,292285.2,1385571.35,150236389.199,0.001965975985285781,0.19659759852857808,0.0019455020288915831,0.1,0.019659759852857808,1
CR,-1759,185.27,-325889.93,518119.35,100192156.42899999,0.0033949706761579163,0.3394970676157916,0.0032526491255923623,0.1,0.033949706761579164,1
CRAI,12,189.855,2278.2599999999998,128311.6,26474975.56175,9.352233157407435e-05,0.009352233157407436,8.605333722353044e-05,0.1,0.0009352233157407434,1
CRBG,6008,31.15,187149.19999999998,3912005.15,119264018.91849999,0.0015357852992601505,0.15357852992601506,0.0015692008511627455,0.1,0.015357852992601504,1
CRC,-1005,52.86,-53124.3,965292.95,46949061.0705,0.001041134714596227,0.1041134714596227,0.0011315306161336666,0.1,0.01041134714596227,1
CRDO,-1586,119.96,-190256.56,6161815.75,861553513.0550001,0.00025739166251441387,0.025739166251441386,0.00022082964913620445,0.1,0.0025739166251441386,1
CRGY,4185,9.43,39464.549999999996,6306621.3,54516752.142500006,0.000663588283000281,0.0663588283000281,0.0007238976727161694,0.1,0.00663588283000281,1
CRH,4013,124.6,500019.8,4768974.65,593748051.5635,0.0008414806734189706,0.08414806734189706,0.0008421413740783012,0.1,0.008414806734189706,1
CRI,780,36.39,28384.2,1356105.15,48265305.664500006,0.0005751766372983689,0.05751766372983689,0.0005880870246073482,0.1,0.005751766372983688,1
CRK,3058,22.03,67367.74,2794603.55,63457145.675,0.0010942518125692641,0.10942518125692641,0.0010616257520473483,0.1,0.01094251812569264,1
CRL,-2037,213.22,-434329.14,686853.6,149747758.897,0.0029656974936143597,0.296569749361436,0.00290040494227858,0.1,0.029656974936143596,1
CRM,1708,210.81,360063.48,9537405.9,2210653939.917,0.00017908433571019557,0.017908433571019556,0.00016287645637268707,0.1,0.0017908433571019557,1
CRNX,-1557,49.35,-76837.95,1597822.6,82898263.84825,0.0009744511061490806,0.09744511061490806,0.0009268945624802981,0.1,0.009744511061490806,1
CROX,-2909,86.88,-252733.91999999998,1032391.7,87945316.45199999,0.0028177289685688096,0.28177289685688095,0.0028737621307888587,0.1,0.028177289685688094,1
CRS,714,311.33,222289.62,928776.7,305706190.25450003,0.0007687531351723186,0.07687531351723186,0.0007271348343157335,0.1,0.007687531351723185,1
CRSP,-1029,51.31,-52797.990000000005,1857355.5,102672797.8615,0.0005540134885324861,0.05540134885324861,0.0005142354265169789,0.1,0.005540134885324861,1
CRUS,-717,130.53,-93590.01,563176.4,71403482.879,0.001273135735091172,0.1273135735091172,0.0013107205170733364,0.1,0.01273135735091172,1
CRVL,-42,69.75,-2929.5,174820.1,12158744.519,0.00024024697388915804,0.024024697388915803,0.00024093770499266463,0.1,0.0024024697388915803,1
CRWD,-540,109.7125,-59244.75,10942654.2,1253202591.0475802,4.934817368166491e-05,0.004934817368166491,4.7274678829442875e-05,0.1,0.0004934817368166491,1
CSCO,5241,80.64,422634.24,19629611.1,1490861130.0729997,0.00026699459165546073,0.02669945916554607,0.00028348330469874536,0.1,0.0026699459165546073,1
CSGP,3551,61.18,217250.18,7304957.15,462674391.26199996,0.00048610825869115467,0.048610825869115463,0.0004695530682115862,0.1,0.004861082586911546,1
CSIQ,2440,19.13,46677.2,4233325.45,89795390.72199999,0.0005763790260916509,0.05763790260916509,0.0005198173272001146,0.1,0.005763790260916508,1
CSL,906,343.48,311192.88,404747.45,140628482.98450002,0.0022384328795647754,0.22384328795647754,0.0022128723384884945,0.1,0.022384328795647754,1
CSR,-1329,63.83,-84830.06999999999,140137.85,9124821.791,0.009483519263353904,0.9483519263353903,0.00929662758824174,0.1,0.09483519263353904,1
CSTM,-7354,23.7,-174289.8,1494237.6,32771518.578499995,0.004921573382974702,0.49215733829747016,0.00531833151346072,0.1,0.04921573382974701,1
CSV,-2123,43.49,-92329.27,78015.45,3358756.9984999998,0.027212558538084443,2.721255853808444,0.027489118754716012,0.1,0.2721255853808444,1
CSW,-114,260.27,-29670.78,185311.65,56251579.7165,0.0006151798875030254,0.06151798875030254,0.0005274657200657569,0.1,0.006151798875030253,1
CSX,-4951,38.39,-190068.89,15670969.1,569258536.102,0.00031593451358410247,0.03159345135841025,0.00033388851979541224,0.1,0.0031593451358410247,1
CTAS,2821,190.91,538557.11,1732589.2,332818421.06100005,0.0016281989983546014,0.16281989983546014,0.0016181709782863596,0.1,0.016281989983546012,1
CTBI,-67,62.83,-4209.61,81174.5,4897735.263499999,0.0008253823552963061,0.0825382355296306,0.0008595013355196633,0.1,0.008253823552963061,1
CTMX,-20021,6.09,-121927.89,3414698.8,17874481.71,0.005863181841982666,0.5863181841982666,0.00682133848567965,0.1,0.05863181841982666,1
CTO,858,17.77,15246.66,248811.5,4496510.0725,0.0034483936634761656,0.3448393663476166,0.00339077634747142,0.1,0.03448393663476165,1
CTRE,-1664,36.41,-60586.23999999999,1790310.25,66267702.95499998,0.0009294478429087919,0.0929447842908792,0.0009142649782374671,0.1,0.009294478429087918,1
CTS,-233,53.12,-12376.96,163053.95,7999238.492000001,0.001428974888372836,0.1428974888372836,0.0015472672820516773,0.1,0.01428974888372836,1
CTSH,-968,82.91,-80256.87999999999,4606703.1,387723965.30399996,0.00021012858414947558,0.021012858414947558,0.00020699489116457774,0.1,0.002101285841494756,1
CTVA,309,73.2,22618.8,3827866.5,271140775.28900003,8.072381834632948e-05,0.008072381834632948,8.342087233427494e-05,0.1,0.0008072381834632947,1
CUBE,-7112,37.05,-263499.6,2319020.9,87427224.1065,0.003066811515152796,0.3066811515152796,0.0030139307600458225,0.1,0.030668115151527956,1
CUBI,-645,79.58,-51329.1,355243.25,27611823.820500005,0.0018156572996109004,0.18156572996109005,0.0018589536255801922,0.1,0.018156572996109004,1
CUZ,170,24.84,4222.8,1617444.9,42102758.9685,0.00010510404403884176,0.010510404403884177,0.00010029746514140249,0.1,0.0010510404403884176,1
CVBF,-1499,20.115,-30152.385,1470238.55,28932039.013749998,0.0010195624376738046,0.10195624376738047,0.0010421797435593817,0.1,0.010195624376738046,1
CVCO,-396,465.8,-184456.80000000002,235901.0,144451171.7545,0.0016786702896554064,0.16786702896554065,0.001276949143157461,0.1,0.016786702896554064,1
CVI,392,22.49,8816.08,1467980.4,34419372.9215,0.0002670335380499631,0.026703353804996312,0.00025613714753336056,0.1,0.0026703353804996307,1
CVLG,3000,27.09,81270.0,177782.55,4537138.737,0.01687454702387833,1.687454702387833,0.01791216991829007,0.1,0.16874547023878328,1
CVLT,2221,87.35,194004.34999999998,1139375.25,117822459.64049998,0.0019493138893441823,0.19493138893441822,0.0016465820743510726,0.1,0.01949313889344182,1
CVNA,-741,81.578,-60449.298,19374761.0,1696438254.551,3.824563306871243e-05,0.0038245633068712433,3.563306700838295e-05,0.1,0.0003824563306871243,1
CVS,-4990,75.42,-376345.8,10584441.45,822419204.948,0.00047144670066647686,0.04714467006664769,0.0004576082340195298,0.1,0.0047144670066647685,1
CVX,-599,174.03,-104243.97,13602691.75,2255714278.1654997,4.4035402037247516e-05,0.0044035402037247515,4.6213286411778307e-05,0.1,0.00044035402037247514,1
CW,682,663.99,452841.18,224908.6,143423839.7225,0.003032342916189065,0.3032342916189065,0.0031573633844705897,0.1,0.03032342916189065,1
CWEN,13607,35.63,484817.41000000003,1244592.85,43329295.872499995,0.010932892632317467,1.0932892632317468,0.011189136593094312,0.1,0.10932892632317466,1
CWH,5805,13.16,76393.8,2668309.35,34353011.55150001,0.0021755348569310376,0.21755348569310376,0.0022237875676627337,0.1,0.021755348569310374,1
CWK,54,16.2,874.8,1483890.55,24676497.7045,3.6390824107613594e-05,0.0036390824107613595,3.545073577602836e-05,0.1,0.0003639082410761359,1
CWST,3383,102.39,346385.37,608646.05,62607295.549,0.005558238651183228,0.5558238651183228,0.0055326678298841265,0.1,0.055582386511832275,1
CWT,2070,44.51,92135.7,350409.0,15576552.682500001,0.005907382515860038,0.5907382515860038,0.005915025094320962,0.1,0.05907382515860038,1
CXM,4544,6.29,28581.76,1702166.8,11712093.2155,0.002669538613959572,0.26695386139595717,0.0024403630908755376,0.1,0.02669538613959572,1
CXT,-11,50.58,-556.38,510501.95,25775491.2915,2.154742014207781e-05,0.002154742014207781,2.1585621538995758e-05,0.1,0.0002154742014207781,1
CXW,6903,18.51,127774.53000000001,923613.1,17891754.3995,0.007473908717838671,0.7473908717838671,0.00714153163222332,0.1,0.0747390871783867,1
CYD,1349,46.05,62121.45,179507.15,7744753.3875,0.007515020989414628,0.7515020989414628,0.008021101110884145,0.1,0.07515020989414628,1
CYRX,-3214,9.62,-30918.679999999997,357461.65,3736221.5379999997,0.00899117429799812,0.899117429799812,0.008275387228925074,0.1,0.0899117429799812,1
CYTK,1462,65.16,95263.92,1769775.65,112993505.89324999,0.0008260934090713702,0.08260934090713702,0.0008430919922955579,0.1,0.008260934090713701,1
