ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_pct_of_daily_market_volume,position_value_pct_dollar_adv,liquidation_participation_rate,estimated_days_to_liquidate,estimated_full_trading_days
IBM,-1306,309.24,-403867.44,4533294.75,1358809495.462,0.00028809068724243,0.028809068724243003,0.00029722153204609725,0.1,0.0028809068724243003,1
IBOC,848,69.26,58732.48,232500.6,16043004.985999996,0.003647302415563659,0.3647302415563659,0.003660940082687326,0.1,0.03647302415563659,1
IBP,-118,292.67,-34535.060000000005,284377.75,83469637.25549999,0.0004149410423283819,0.04149410423283819,0.0004137439808716123,0.1,0.004149410423283819,1
IBRX,24009,5.91,141893.19,51189477.85,283835408.2135,0.0004690221703443298,0.04690221703443298,0.00049991363266865,0.1,0.004690221703443298,1
ICE,-2395,175.1,-419364.5,3178310.3,539581417.8104999,0.0007535450519101297,0.07535450519101297,0.0007772033768354864,0.1,0.007535450519101297,1
ICFI,-389,91.03,-35410.67,129381.2,12046845.5315,0.003006619199698256,0.3006619199698256,0.002939414297909643,0.1,0.030066191996982558,1
ICHR,662,33.49,22170.38,982249.7,27129674.3555,0.0006739630462600294,0.06739630462600295,0.0008172003729010997,0.1,0.006739630462600294,1
ICLR,-1168,185.89,-217119.52,921084.55,172459731.973,0.0012680703416423605,0.12680703416423605,0.001258957772438101,0.1,0.012680703416423604,1
ICUI,-322,150.03,-48309.66,235906.35,35599298.1505,0.0013649484212697115,0.13649484212697116,0.0013570396752139756,0.1,0.013649484212697115,1
IDA,-746,132.23,-98643.57999999999,450791.85,58911203.2,0.0016548657656521519,0.16548657656521518,0.0016744451758201398,0.1,0.01654865765652152,1
IDCC,-122,330.93,-40373.46,269294.95,86131768.16450001,0.0004530348601041349,0.045303486010413486,0.000468740638447038,0.1,0.004530348601041349,1
IDT,449,48.12,21605.879999999997,136799.0,6879172.236,0.003282187735290463,0.32821877352904627,0.003140767414854417,0.1,0.03282187735290463,1
IDXX,226,676.71,152936.46000000002,451793.85,315848635.2035,0.0005002281460891953,0.05002281460891953,0.0004842080761294526,0.1,0.005002281460891953,1
IDYA,-775,32.99,-25567.25,923995.2,33003431.355500005,0.00083874894588197,0.083874894588197,0.0007746845994466339,0.1,0.008387489458819699,1
IESC,49,474.61,23255.89,161347.3,69768159.53025,0.0003036927175106122,0.030369271751061223,0.0003333309944906421,0.1,0.003036927175106122,1
IEX,-2962,199.72,-591570.64,650088.9,124518189.28150001,0.004556299915288509,0.45562999152885086,0.004750877308877565,0.1,0.045562999152885086,1
IFF,3512,69.6,244435.19999999998,1623036.35,113955565.4885,0.002163845560205722,0.2163845560205722,0.0021450044932177317,0.1,0.021638455602057217,1
IIIN,1817,32.88,59742.96000000001,166054.05,5502592.102,0.010942220319227385,1.0942220319227385,0.010857239441441704,0.1,0.10942220319227385,1
IIIV,-80,21.8,-1744.0,284082.6,7115692.297500001,0.0002816082364777005,0.02816082364777005,0.0002450921044762897,0.1,0.002816082364777005,1
IIPR,-1825,48.49,-88494.25,329762.05,16303940.773000006,0.0055342935913941585,0.5534293591394158,0.00542778284294004,0.1,0.055342935913941585,1
ILMN,-265,149.69,-39667.85,1951209.4,286904616.3075,0.00013581320385192897,0.013581320385192898,0.00013826145605647767,0.1,0.0013581320385192897,1
IMAX,3248,34.37,111633.76,1179586.6,41703197.955,0.002753507033735378,0.2753507033735378,0.002676863297641079,0.1,0.02753507033735378,1
IMKTA,113,72.86,8233.18,117108.9,8275766.48725,0.0009649138536866114,0.09649138536866114,0.000994854073357965,0.1,0.009649138536866114,1
IMVT,17246,26.45,456156.7,1484217.45,38801327.77499999,0.011619591185914166,1.1619591185914167,0.011756213669932849,0.1,0.11619591185914166,1
INCY,-437,101.08,-44171.96,2027949.15,211816256.4735,0.0002154886378684594,0.02154886378684594,0.00020853904575320582,0.1,0.0021548863786845936,1
INDB,-655,80.53,-52747.15,339872.55,26156458.61,0.0019271930022003838,0.1927193002200384,0.0020166013597817094,0.1,0.019271930022003836,1
INGR,-1427,117.2,-167244.4,477439.95,54469784.34550001,0.002988857551614606,0.2988857551614606,0.0030704068688646607,0.1,0.02988857551614606,1
INN,-17773,4.47,-79445.31,764987.4,3605341.8805,0.02323306240076634,2.3233062400766338,0.022035444247240785,0.1,0.23233062400766338,1
INSM,2,157.82,315.64,2644649.75,438526430.78199995,7.562438088446306e-07,7.562438088446305e-05,7.197741751555012e-07,0.1,7.562438088446306e-06,1
INSP,-397,78.54,-31180.38,1244903.35,109934911.97600003,0.00031890025840158594,0.03189002584015859,0.0002836258240403832,0.1,0.0031890025840158594,1
INSW,291,59.32,17262.12,576832.65,31524518.693499994,0.000504479072049753,0.05044790720497531,0.0005475775908851308,0.1,0.00504479072049753,1
INTA,-4234,34.33,-145353.22,532133.25,21223770.2285,0.007956653714083831,0.7956653714083831,0.006848605051557463,0.1,0.0795665371408383,1
INTC,2548,48.66,123985.68,144120503.05,6692887465.106001,1.7679649640939826e-05,0.0017679649640939825,1.8524990991767157e-05,0.1,0.00017679649640939824,1
INTU,317,502.98,159444.66,2776420.5,1584842107.894,0.00011417578857381294,0.011417578857381294,0.00010060602201684071,0.1,0.0011417578857381293,1
INVA,212,19.75,4187.0,616414.3,12106545.521,0.00034392453257492563,0.034392453257492565,0.0003458459717296924,0.1,0.003439245325749256,1
INVH,7598,26.35,200207.30000000002,7439539.35,199704376.09750003,0.0010212997932459353,0.10212997932459353,0.0010025183419228353,0.1,0.010212997932459352,1
INVX,-173,25.17,-4354.41,373111.5,9064916.1275,0.0004636683672307072,0.04636683672307072,0.00048035855365392074,0.1,0.004636683672307072,1
IONQ,-2991,43.24,-129330.84000000001,19862974.65,951005087.533,0.00015058167533834113,0.015058167533834113,0.00013599384661074404,0.1,0.0015058167533834113,1
IONS,5944,83.88,498582.72,2331530.45,187055746.98025,0.0025493984005227122,0.2549398400522712,0.0026654231588652665,0.1,0.02549398400522712,1
IOSP,-24,81.41,-1953.84,137926.65,10973950.739000002,0.00017400553120082305,0.017400553120082304,0.0001780434454709465,0.1,0.0017400553120082304,1
IP,4120,39.0,160680.0,7091729.1,295287539.278,0.0005809584576489252,0.05809584576489252,0.0005441475803309362,0.1,0.005809584576489252,1
IPAR,3080,95.55,294294.0,236093.05,21354344.9215,0.013045703801954358,1.3045703801954358,0.013781457641610848,0.1,0.13045703801954356,1
IPGP,-13,92.77,-1206.01,357117.95,29350396.54,3.6402538713049845e-05,0.0036402538713049843,4.1090075166664174e-05,0.1,0.0003640253871304984,1
IPI,-3022,33.65,-101690.3,204600.25,6628736.147,0.01477026543222699,1.477026543222699,0.015340827835789253,0.1,0.1477026543222699,1
IQV,-2882,235.62,-679056.84,1202502.65,287407110.84200007,0.0023966683150344827,0.23966683150344828,0.002362700206026936,0.1,0.023966683150344826,1
IR,-398,88.87,-35370.26,3026737.4,260513374.17349997,0.00013149472431932813,0.013149472431932813,0.00013577137877168513,0.1,0.0013149472431932812,1
IRDM,-4037,20.9,-84373.29999999999,2217732.15,44144052.6585,0.0018203280319492145,0.18203280319492146,0.0019113174916837589,0.1,0.018203280319492143,1
IRM,8074,93.03,751124.22,1931318.1,173872324.201,0.004180564558474339,0.4180564558474339,0.004319975726163785,0.1,0.04180564558474339,1
IRON,588,78.55,46187.4,522984.2,40003810.309499994,0.001124316948772066,0.11243169487720661,0.0011545750177960308,0.1,0.01124316948772066,1
IRT,5555,16.7,92768.5,2469118.2,42238662.9085,0.002249791038760315,0.22497910387603148,0.00219629348118715,0.1,0.022497910387603147,1
IRTC,645,148.99,96098.55,697348.2,115040358.727,0.0009249324799289652,0.09249324799289652,0.0008353464041958489,0.1,0.009249324799289652,1
IRWD,6456,4.86,31376.160000000003,7666049.95,33926602.264000006,0.0008421547005443135,0.08421547005443135,0.0009248247070498329,0.1,0.008421547005443135,1
ISRG,908,507.55,460855.4,2050594.0,1120703820.425,0.0004427985256954814,0.04427985256954814,0.0004112196207426434,0.1,0.004427985256954814,1
IT,2257,212.7,480063.89999999997,935608.65,218650849.6885,0.0024123334045703833,0.24123334045703831,0.0021955729908386865,0.1,0.024123334045703833,1
ITGR,-1208,86.47,-104455.76,532760.35,44606973.42400001,0.00226743600570125,0.22674360057012502,0.0023416912644380256,0.1,0.0226743600570125,1
ITIC,89,258.1,22970.9,17989.3,4566814.6085,0.0049473853902041775,0.49473853902041776,0.005029961136860106,0.1,0.04947385390204177,1
ITRI,-148,100.19,-14828.119999999999,519104.1,50992592.975,0.0002851065903736842,0.02851065903736842,0.0002907896840482252,0.1,0.002851065903736842,1
ITRN,263,45.38,11934.94,127065.45,5610945.6075,0.002069799461616041,0.20697994616160412,0.002127081749651411,0.1,0.02069799461616041,1
ITT,3570,184.73,659486.1,773932.45,139951587.863,0.004612805678325027,0.46128056783250276,0.004712244498758939,0.1,0.04612805678325027,1
ITW,1186,262.86,311751.96,1337097.55,341983543.42200005,0.000886995866531952,0.0886995866531952,0.000911599303523518,0.1,0.008869958665319519,1
IVR,-658,8.9,-5856.2,2755170.0,24435159.3455,0.00023882373864407642,0.02388237386440764,0.00023966285290783187,0.1,0.002388237386440764,1
IVT,3152,28.95,91250.4,499810.35,14303792.465499997,0.006306392014491097,0.6306392014491097,0.006379454974622375,0.1,0.06306392014491097,1
IVZ,2958,27.72,81995.76,6017780.6,169625505.26950002,0.0004915433440694066,0.04915433440694066,0.0004833928710763491,0.1,0.004915433440694066,1
J,-879,136.29,-119798.90999999999,674505.4,93102731.09650001,0.001303177113185454,0.13031771131854542,0.0012867389451317994,0.1,0.01303177113185454,1
JACK,-38,20.59,-782.42,522163.55,11148946.7475,7.277413369814879e-05,0.007277413369814879,7.017882654928341e-05,0.1,0.0007277413369814878,1
JANX,-83,13.83,-1147.89,1729213.1,24403882.131500002,4.79987110900328e-05,0.00479987110900328,4.70371883380935e-05,0.1,0.000479987110900328,1
